event_id,session_id,customer_id,campaign_id,store_id,product_id,event_timestamp,event_date,event_type,page_visited,page_category,traffic_source,device_type,browser_name,operating_system,time_spent_seconds,scroll_depth_pct,is_conversion,order_id,revenue_amount
WEB-000691,SES-000691,C0281,CMP-003,STR-004,P102,2025-01-04T08:30:00+00:00,2025-01-04,product_view,/home,Product,Referral,Mobile,Safari,iOS,391,16.2,false,,0.00
WEB-000692,SES-000692,C0023,CMP-001,STR-004,P103,2025-01-04T08:37:00+00:00,2025-01-04,purchase,/home,Support,Paid Search,Mobile,Safari,Android,217,46.83,false,,0.00
WEB-000693,SES-000693,C0763,CMP-006,STR-004,P104,2025-01-04T08:44:00+00:00,2025-01-04,checkout_start,/checkout,Checkout,Referral,Desktop,Safari,iOS,183,5.57,false,,0.00
WEB-000694,SES-000694,C0623,CMP-002,STR-002,P104,2025-01-04T08:51:00+00:00,2025-01-04,product_view,/category,Checkout,Organic,Desktop,Chrome,Android,378,31.8,false,,0.00
WEB-000695,SES-000695,C0284,CMP-003,STR-005,P102,2025-01-04T08:58:00+00:00,2025-01-04,page_view,/checkout,Support,Social Media,Mobile,Chrome,macOS,821,29.39,true,ORD-00695,1187.57
WEB-000696,SES-000696,C0448,CMP-005,STR-003,P106,2025-01-04T09:05:00+00:00,2025-01-04,page_view,/home,Product,Direct,Mobile,Chrome,Windows,781,74.19,false,,0.00
WEB-000697,SES-000697,C0396,CMP-006,STR-002,P109,2025-01-04T09:12:00+00:00,2025-01-04,purchase,/product,Catalog,Social Media,Desktop,Chrome,Windows,118,99.51,false,,0.00
WEB-000698,SES-000698,C0544,CMP-002,STR-003,P107,2025-01-04T09:19:00+00:00,2025-01-04,checkout_start,/home,Product,Paid Search,Tablet,Chrome,macOS,603,57.63,false,,0.00
WEB-000699,SES-000699,C0977,CMP-002,STR-001,P101,2025-01-04T09:26:00+00:00,2025-01-04,product_view,/category,Catalog,Organic,Mobile,Chrome,Android,526,84.54,false,,0.00
WEB-000700,SES-000700,C0684,CMP-005,STR-005,P109,2025-01-04T09:33:00+00:00,2025-01-04,page_view,/category,Support,Referral,Desktop,Edge,macOS,212,39.69,false,,0.00
WEB-000701,SES-000701,C0548,CMP-004,STR-002,P105,2025-01-04T09:40:00+00:00,2025-01-04,purchase,/category,Landing,Paid Search,Tablet,Safari,macOS,524,61.16,false,,0.00
WEB-000702,SES-000702,C0136,CMP-003,STR-001,P102,2025-01-04T09:47:00+00:00,2025-01-04,checkout_start,/campaign-landing,Product,Partner,Tablet,Firefox,Windows,503,76.2,false,,0.00
WEB-000703,SES-000703,C0807,CMP-006,STR-003,P102,2025-01-04T09:54:00+00:00,2025-01-04,purchase,/product,Support,Partner,Desktop,Firefox,Android,260,83.4,false,,0.00
WEB-000704,SES-000704,C0110,CMP-003,STR-006,P106,2025-01-04T10:01:00+00:00,2025-01-04,checkout_start,/home,Landing,Partner,Tablet,Edge,Android,274,95.49,false,,0.00
WEB-000705,SES-000705,C0464,CMP-003,STR-001,P104,2025-01-04T10:08:00+00:00,2025-01-04,product_view,/cart,Support,Direct,Mobile,Edge,iOS,463,70.16,false,,0.00
WEB-000706,SES-000706,C0513,CMP-001,STR-002,P101,2025-01-04T10:15:00+00:00,2025-01-04,product_view,/home,Catalog,Paid Search,Tablet,Firefox,Android,327,13.56,true,ORD-00706,2529.60
WEB-000707,SES-000707,C0458,CMP-002,STR-003,P108,2025-01-04T10:22:00+00:00,2025-01-04,page_view,/campaign-landing,Product,Direct,Tablet,Safari,Windows,436,28.13,true,ORD-00707,1763.33
WEB-000708,SES-000708,C0400,CMP-006,STR-003,P110,2025-01-04T10:29:00+00:00,2025-01-04,page_view,/category,Landing,Direct,Desktop,Chrome,iOS,477,60.52,false,,0.00
WEB-000709,SES-000709,C0592,CMP-003,STR-005,P108,2025-01-04T10:36:00+00:00,2025-01-04,checkout_start,/checkout,Landing,Partner,Tablet,Safari,macOS,857,6.95,false,,0.00
WEB-000710,SES-000710,C0402,CMP-005,STR-003,P110,2025-01-04T10:43:00+00:00,2025-01-04,checkout_start,/cart,Catalog,Referral,Tablet,Firefox,Android,115,31.58,false,,0.00
WEB-000711,SES-000711,C0204,CMP-004,STR-002,P101,2025-01-04T10:50:00+00:00,2025-01-04,page_view,/campaign-landing,Product,Paid Search,Desktop,Chrome,Windows,670,53.6,false,,0.00
WEB-000712,SES-000712,C0930,CMP-001,STR-002,P104,2025-01-04T10:57:00+00:00,2025-01-04,add_to_cart,/cart,Support,Paid Search,Desktop,Safari,Android,260,99.06,false,,0.00
WEB-000713,SES-000713,C0529,CMP-006,STR-001,P102,2025-01-04T11:04:00+00:00,2025-01-04,product_view,/category,Catalog,Social Media,Mobile,Edge,macOS,399,7.68,false,,0.00
WEB-000714,SES-000714,C0393,CMP-003,STR-001,P109,2025-01-04T11:11:00+00:00,2025-01-04,product_view,/cart,Catalog,Paid Search,Tablet,Safari,iOS,681,90.74,false,,0.00
WEB-000715,SES-000715,C0488,CMP-001,STR-005,P106,2025-01-04T11:18:00+00:00,2025-01-04,add_to_cart,/campaign-landing,Landing,Partner,Desktop,Edge,Android,24,85.14,true,ORD-00715,380.07
WEB-000716,SES-000716,C0165,CMP-004,STR-003,P107,2025-01-04T11:25:00+00:00,2025-01-04,purchase,/cart,Landing,Paid Search,Tablet,Safari,iOS,317,34.23,false,,0.00
WEB-000717,SES-000717,C0249,CMP-006,STR-004,P108,2025-01-04T11:32:00+00:00,2025-01-04,add_to_cart,/product,Product,Social Media,Tablet,Firefox,iOS,711,42.18,false,,0.00
WEB-000718,SES-000718,C0983,CMP-004,STR-005,P110,2025-01-04T11:39:00+00:00,2025-01-04,checkout_start,/category,Landing,Referral,Mobile,Chrome,Windows,96,19.36,true,ORD-00718,888.96
WEB-000719,SES-000719,C0022,CMP-005,STR-001,P108,2025-01-04T11:46:00+00:00,2025-01-04,add_to_cart,/product,Checkout,Partner,Desktop,Edge,Windows,492,68.69,false,,0.00
WEB-000720,SES-000720,C0721,CMP-003,STR-003,P103,2025-01-04T11:53:00+00:00,2025-01-04,page_view,/checkout,Landing,Referral,Mobile,Chrome,Windows,369,55.91,true,ORD-00720,3020.18
WEB-000721,SES-000721,C0828,CMP-005,STR-004,P107,2025-01-04T12:00:00+00:00,2025-01-04,product_view,/checkout,Product,Paid Search,Mobile,Chrome,Windows,556,61.13,false,,0.00
WEB-000722,SES-000722,C0969,CMP-004,STR-005,P105,2025-01-04T12:07:00+00:00,2025-01-04,product_view,/category,Product,Paid Search,Tablet,Edge,macOS,220,55.99,false,,0.00
WEB-000723,SES-000723,C0388,CMP-006,STR-002,P104,2025-01-04T12:14:00+00:00,2025-01-04,page_view,/cart,Landing,Organic,Mobile,Firefox,Windows,698,73.92,false,,0.00
WEB-000724,SES-000724,C0178,CMP-005,STR-004,P104,2025-01-04T12:21:00+00:00,2025-01-04,purchase,/campaign-landing,Support,Referral,Desktop,Chrome,Windows,487,63.43,false,,0.00
WEB-000725,SES-000725,C0388,CMP-003,STR-005,P110,2025-01-04T12:28:00+00:00,2025-01-04,page_view,/checkout,Product,Partner,Mobile,Chrome,macOS,871,54.33,false,,0.00
WEB-000726,SES-000726,C0147,CMP-005,STR-003,P104,2025-01-04T12:35:00+00:00,2025-01-04,add_to_cart,/home,Catalog,Direct,Desktop,Firefox,macOS,705,43.41,false,,0.00
WEB-000727,SES-000727,C0551,CMP-002,STR-002,P103,2025-01-04T12:42:00+00:00,2025-01-04,purchase,/checkout,Product,Paid Search,Tablet,Chrome,Windows,210,85.36,false,,0.00
WEB-000728,SES-000728,C0542,CMP-005,STR-001,P110,2025-01-04T12:49:00+00:00,2025-01-04,product_view,/cart,Product,Direct,Tablet,Safari,macOS,423,53.08,false,,0.00
WEB-000729,SES-000729,C0845,CMP-005,STR-005,P106,2025-01-04T12:56:00+00:00,2025-01-04,add_to_cart,/home,Support,Social Media,Desktop,Chrome,iOS,175,82.08,true,ORD-00729,1388.85
WEB-000730,SES-000730,C0735,CMP-001,STR-002,P107,2025-01-04T13:03:00+00:00,2025-01-04,purchase,/home,Checkout,Partner,Desktop,Edge,Android,551,10.0,false,,0.00
WEB-000731,SES-000731,C0404,CMP-002,STR-006,P104,2025-01-04T13:10:00+00:00,2025-01-04,product_view,/cart,Catalog,Referral,Tablet,Firefox,macOS,310,18.44,false,,0.00
WEB-000732,SES-000732,C0919,CMP-004,STR-005,P105,2025-01-04T13:17:00+00:00,2025-01-04,add_to_cart,/checkout,Support,Partner,Tablet,Chrome,Windows,37,85.3,false,,0.00
WEB-000733,SES-000733,C0313,CMP-001,STR-001,P101,2025-01-04T13:24:00+00:00,2025-01-04,purchase,/home,Catalog,Partner,Mobile,Safari,Android,509,62.76,false,,0.00
WEB-000734,SES-000734,C0018,CMP-002,STR-005,P108,2025-01-04T13:31:00+00:00,2025-01-04,product_view,/cart,Catalog,Direct,Desktop,Safari,macOS,655,61.39,true,ORD-00734,3006.54
WEB-000735,SES-000735,C0892,CMP-006,STR-002,P104,2025-01-04T13:38:00+00:00,2025-01-04,purchase,/checkout,Product,Referral,Tablet,Chrome,Windows,250,48.97,false,,0.00
WEB-000736,SES-000736,C0044,CMP-001,STR-001,P101,2025-01-04T13:45:00+00:00,2025-01-04,purchase,/product,Support,Referral,Tablet,Chrome,Android,142,83.35,false,,0.00
WEB-000737,SES-000737,C0771,CMP-005,STR-002,P104,2025-01-04T13:52:00+00:00,2025-01-04,purchase,/campaign-landing,Product,Direct,Mobile,Safari,macOS,286,74.52,false,,0.00
WEB-000738,SES-000738,C0983,CMP-006,STR-003,P106,2025-01-04T13:59:00+00:00,2025-01-04,add_to_cart,/home,Checkout,Direct,Tablet,Chrome,macOS,464,84.92,false,,0.00
WEB-000739,SES-000739,C0113,CMP-002,STR-006,P109,2025-01-04T14:06:00+00:00,2025-01-04,checkout_start,/home,Catalog,Social Media,Mobile,Firefox,macOS,746,44.48,false,,0.00
WEB-000740,SES-000740,C0684,CMP-006,STR-005,P104,2025-01-04T14:13:00+00:00,2025-01-04,checkout_start,/home,Catalog,Paid Search,Mobile,Firefox,Android,591,18.18,false,,0.00
WEB-000741,SES-000741,C0974,CMP-006,STR-003,P107,2025-01-04T14:20:00+00:00,2025-01-04,product_view,/campaign-landing,Landing,Partner,Desktop,Chrome,Windows,825,73.61,true,ORD-00741,410.68
WEB-000742,SES-000742,C0433,CMP-002,STR-004,P106,2025-01-04T14:27:00+00:00,2025-01-04,checkout_start,/cart,Landing,Partner,Tablet,Chrome,Android,635,54.67,true,ORD-00742,1323.83
WEB-000743,SES-000743,C0547,CMP-004,STR-002,P103,2025-01-04T14:34:00+00:00,2025-01-04,page_view,/category,Landing,Partner,Mobile,Edge,iOS,132,80.31,false,,0.00
WEB-000744,SES-000744,C0518,CMP-005,STR-004,P107,2025-01-04T14:41:00+00:00,2025-01-04,purchase,/category,Checkout,Referral,Mobile,Chrome,Android,644,58.51,false,,0.00
WEB-000745,SES-000745,C0724,CMP-004,STR-003,P101,2025-01-04T14:48:00+00:00,2025-01-04,checkout_start,/checkout,Catalog,Referral,Mobile,Edge,macOS,107,82.0,true,ORD-00745,1930.45
WEB-000746,SES-000746,C0116,CMP-005,STR-002,P105,2025-01-04T14:55:00+00:00,2025-01-04,add_to_cart,/campaign-landing,Landing,Paid Search,Tablet,Edge,Android,853,51.78,true,ORD-00746,4823.26
WEB-000747,SES-000747,C0443,CMP-003,STR-003,P104,2025-01-04T15:02:00+00:00,2025-01-04,add_to_cart,/cart,Support,Organic,Desktop,Safari,iOS,163,46.28,false,,0.00
WEB-000748,SES-000748,C0542,CMP-001,STR-001,P104,2025-01-04T15:09:00+00:00,2025-01-04,product_view,/cart,Landing,Referral,Desktop,Chrome,Windows,26,43.43,false,,0.00
WEB-000749,SES-000749,C0632,CMP-006,STR-001,P102,2025-01-04T15:16:00+00:00,2025-01-04,add_to_cart,/cart,Landing,Organic,Mobile,Safari,Windows,104,49.1,true,ORD-00749,2786.27
WEB-000750,SES-000750,C0959,CMP-004,STR-005,P108,2025-01-04T15:23:00+00:00,2025-01-04,add_to_cart,/cart,Catalog,Referral,Desktop,Safari,macOS,402,66.33,false,,0.00
WEB-000751,SES-000751,C0089,CMP-004,STR-006,P108,2025-01-04T15:30:00+00:00,2025-01-04,page_view,/campaign-landing,Catalog,Organic,Mobile,Edge,Windows,446,9.44,false,,0.00
WEB-000752,SES-000752,C0466,CMP-001,STR-004,P105,2025-01-04T15:37:00+00:00,2025-01-04,purchase,/home,Checkout,Partner,Desktop,Edge,Windows,75,47.7,false,,0.00
WEB-000753,SES-000753,C0854,CMP-006,STR-001,P103,2025-01-04T15:44:00+00:00,2025-01-04,purchase,/category,Catalog,Organic,Desktop,Edge,macOS,281,48.68,false,,0.00
WEB-000754,SES-000754,C0677,CMP-006,STR-001,P109,2025-01-04T15:51:00+00:00,2025-01-04,product_view,/cart,Landing,Organic,Desktop,Chrome,Windows,491,80.85,true,ORD-00754,4193.05
WEB-000755,SES-000755,C0078,CMP-006,STR-006,P109,2025-01-04T15:58:00+00:00,2025-01-04,purchase,/campaign-landing,Product,Direct,Desktop,Chrome,Windows,299,76.4,false,,0.00
WEB-000756,SES-000756,C0500,CMP-006,STR-005,P101,2025-01-04T16:05:00+00:00,2025-01-04,product_view,/product,Product,Organic,Desktop,Safari,iOS,325,23.1,false,,0.00
WEB-000757,SES-000757,C0966,CMP-002,STR-006,P109,2025-01-04T16:12:00+00:00,2025-01-04,product_view,/cart,Checkout,Paid Search,Desktop,Safari,Android,737,82.87,false,,0.00
WEB-000758,SES-000758,C0422,CMP-005,STR-001,P110,2025-01-04T16:19:00+00:00,2025-01-04,add_to_cart,/cart,Support,Partner,Tablet,Edge,iOS,149,85.06,false,,0.00
WEB-000759,SES-000759,C0467,CMP-005,STR-006,P105,2025-01-04T16:26:00+00:00,2025-01-04,product_view,/checkout,Landing,Direct,Tablet,Firefox,Windows,687,26.83,false,,0.00
WEB-000760,SES-000760,C0017,CMP-004,STR-003,P101,2025-01-04T16:33:00+00:00,2025-01-04,product_view,/cart,Product,Organic,Tablet,Safari,Windows,709,36.14,false,,0.00
WEB-000761,SES-000761,C0791,CMP-006,STR-001,P105,2025-01-04T16:40:00+00:00,2025-01-04,purchase,/product,Landing,Direct,Mobile,Safari,Windows,227,94.8,false,,0.00
WEB-000762,SES-000762,C0004,CMP-002,STR-001,P106,2025-01-04T16:47:00+00:00,2025-01-04,add_to_cart,/product,Checkout,Partner,Tablet,Safari,Android,333,13.88,false,,0.00
WEB-000763,SES-000763,C0732,CMP-005,STR-006,P103,2025-01-04T16:54:00+00:00,2025-01-04,checkout_start,/cart,Catalog,Social Media,Desktop,Firefox,macOS,201,80.63,false,,0.00
WEB-000764,SES-000764,C0450,CMP-006,STR-005,P110,2025-01-04T17:01:00+00:00,2025-01-04,checkout_start,/campaign-landing,Support,Direct,Desktop,Firefox,iOS,622,91.87,false,,0.00
WEB-000765,SES-000765,C0231,CMP-003,STR-005,P105,2025-01-04T17:08:00+00:00,2025-01-04,page_view,/campaign-landing,Catalog,Paid Search,Mobile,Safari,Android,795,78.38,false,,0.00
WEB-000766,SES-000766,C0115,CMP-002,STR-003,P108,2025-01-04T17:15:00+00:00,2025-01-04,checkout_start,/cart,Checkout,Paid Search,Mobile,Firefox,macOS,893,52.25,false,,0.00
WEB-000767,SES-000767,C0428,CMP-006,STR-006,P103,2025-01-04T17:22:00+00:00,2025-01-04,product_view,/category,Support,Direct,Mobile,Firefox,Windows,695,74.66,false,,0.00
WEB-000768,SES-000768,C0382,CMP-004,STR-004,P107,2025-01-04T17:29:00+00:00,2025-01-04,purchase,/checkout,Landing,Social Media,Desktop,Edge,macOS,461,31.8,false,,0.00
WEB-000769,SES-000769,C0587,CMP-002,STR-006,P110,2025-01-04T17:36:00+00:00,2025-01-04,checkout_start,/campaign-landing,Support,Partner,Mobile,Chrome,iOS,431,62.78,false,,0.00
WEB-000770,SES-000770,C0569,CMP-006,STR-004,P110,2025-01-04T17:43:00+00:00,2025-01-04,page_view,/checkout,Support,Paid Search,Tablet,Chrome,Android,301,86.58,false,,0.00
WEB-000771,SES-000771,C0934,CMP-003,STR-004,P102,2025-01-04T17:50:00+00:00,2025-01-04,page_view,/product,Support,Partner,Tablet,Firefox,iOS,539,59.5,false,,0.00
WEB-000772,SES-000772,C0764,CMP-001,STR-003,P110,2025-01-04T17:57:00+00:00,2025-01-04,page_view,/cart,Catalog,Paid Search,Mobile,Firefox,iOS,51,75.3,false,,0.00
WEB-000773,SES-000773,C0056,CMP-003,STR-003,P108,2025-01-04T18:04:00+00:00,2025-01-04,checkout_start,/cart,Support,Referral,Mobile,Edge,Android,189,64.12,false,,0.00
WEB-000774,SES-000774,C0408,CMP-004,STR-001,P105,2025-01-04T18:11:00+00:00,2025-01-04,checkout_start,/campaign-landing,Product,Partner,Mobile,Chrome,iOS,897,40.12,true,ORD-00774,3980.61
WEB-000775,SES-000775,C0067,CMP-003,STR-002,P105,2025-01-04T18:18:00+00:00,2025-01-04,checkout_start,/cart,Landing,Partner,Mobile,Firefox,Windows,530,82.95,false,,0.00
WEB-000776,SES-000776,C0202,CMP-006,STR-001,P106,2025-01-04T18:25:00+00:00,2025-01-04,purchase,/checkout,Catalog,Partner,Desktop,Edge,iOS,869,44.43,true,ORD-00776,282.75
WEB-000777,SES-000777,C0101,CMP-002,STR-004,P104,2025-01-04T18:32:00+00:00,2025-01-04,checkout_start,/campaign-landing,Checkout,Referral,Desktop,Firefox,Android,555,96.33,true,ORD-00777,107.31
WEB-000778,SES-000778,C0751,CMP-005,STR-001,P110,2025-01-04T18:39:00+00:00,2025-01-04,add_to_cart,/home,Checkout,Organic,Desktop,Edge,Android,176,34.44,false,,0.00
WEB-000779,SES-000779,C0131,CMP-005,STR-002,P106,2025-01-04T18:46:00+00:00,2025-01-04,purchase,/home,Landing,Social Media,Mobile,Edge,Android,592,83.69,false,,0.00
WEB-000780,SES-000780,C0788,CMP-001,STR-001,P104,2025-01-04T18:53:00+00:00,2025-01-04,page_view,/product,Product,Referral,Mobile,Chrome,macOS,438,94.95,false,,0.00
WEB-000781,SES-000781,C0585,CMP-004,STR-004,P102,2025-01-04T19:00:00+00:00,2025-01-04,page_view,/checkout,Catalog,Direct,Desktop,Chrome,iOS,809,42.12,false,,0.00
WEB-000782,SES-000782,C0234,CMP-005,STR-001,P106,2025-01-04T19:07:00+00:00,2025-01-04,purchase,/campaign-landing,Support,Paid Search,Mobile,Safari,macOS,622,18.48,false,,0.00
WEB-000783,SES-000783,C0363,CMP-003,STR-006,P101,2025-01-04T19:14:00+00:00,2025-01-04,purchase,/home,Checkout,Partner,Tablet,Firefox,macOS,164,61.78,false,,0.00
WEB-000784,SES-000784,C0550,CMP-003,STR-003,P103,2025-01-04T19:21:00+00:00,2025-01-04,checkout_start,/product,Catalog,Direct,Tablet,Edge,Android,536,19.21,false,,0.00
WEB-000785,SES-000785,C0442,CMP-006,STR-006,P105,2025-01-04T19:28:00+00:00,2025-01-04,checkout_start,/category,Support,Organic,Desktop,Safari,macOS,24,35.24,false,,0.00
WEB-000786,SES-000786,C0892,CMP-006,STR-002,P109,2025-01-04T19:35:00+00:00,2025-01-04,purchase,/category,Checkout,Direct,Mobile,Edge,Windows,850,54.14,false,,0.00
WEB-000787,SES-000787,C0356,CMP-001,STR-003,P110,2025-01-04T19:42:00+00:00,2025-01-04,checkout_start,/cart,Support,Organic,Desktop,Safari,Windows,818,92.22,false,,0.00
WEB-000788,SES-000788,C0601,CMP-006,STR-006,P105,2025-01-04T19:49:00+00:00,2025-01-04,add_to_cart,/campaign-landing,Product,Referral,Tablet,Safari,Windows,696,27.51,false,,0.00
WEB-000789,SES-000789,C0679,CMP-002,STR-003,P109,2025-01-04T19:56:00+00:00,2025-01-04,purchase,/cart,Checkout,Referral,Tablet,Firefox,Windows,574,18.53,false,,0.00
WEB-000790,SES-000790,C0735,CMP-001,STR-006,P109,2025-01-04T20:03:00+00:00,2025-01-04,product_view,/product,Landing,Referral,Tablet,Edge,Android,604,23.12,true,ORD-00790,3774.95
WEB-000791,SES-000791,C0027,CMP-002,STR-006,P105,2025-01-04T20:10:00+00:00,2025-01-04,add_to_cart,/product,Catalog,Partner,Tablet,Safari,iOS,339,59.13,false,,0.00
WEB-000792,SES-000792,C0120,CMP-002,STR-005,P106,2025-01-04T20:17:00+00:00,2025-01-04,checkout_start,/campaign-landing,Landing,Partner,Mobile,Firefox,Windows,301,51.25,true,ORD-00792,500.53
WEB-000793,SES-000793,C0875,CMP-005,STR-005,P101,2025-01-04T20:24:00+00:00,2025-01-04,page_view,/product,Checkout,Social Media,Tablet,Edge,Windows,162,96.58,true,ORD-00793,628.79
WEB-000794,SES-000794,C0201,CMP-006,STR-003,P106,2025-01-04T20:31:00+00:00,2025-01-04,add_to_cart,/category,Product,Social Media,Desktop,Firefox,Android,389,60.66,false,,0.00
WEB-000795,SES-000795,C0089,CMP-001,STR-006,P101,2025-01-04T20:38:00+00:00,2025-01-04,page_view,/category,Catalog,Social Media,Mobile,Edge,iOS,534,78.83,true,ORD-00795,1455.26
WEB-000796,SES-000796,C0708,CMP-002,STR-002,P105,2025-01-04T20:45:00+00:00,2025-01-04,product_view,/category,Product,Organic,Desktop,Safari,Windows,541,77.66,false,,0.00
WEB-000797,SES-000797,C0239,CMP-005,STR-001,P108,2025-01-04T20:52:00+00:00,2025-01-04,product_view,/campaign-landing,Support,Direct,Desktop,Safari,Windows,129,11.49,false,,0.00
WEB-000798,SES-000798,C0166,CMP-005,STR-003,P101,2025-01-04T20:59:00+00:00,2025-01-04,product_view,/campaign-landing,Product,Social Media,Mobile,Firefox,Windows,416,27.52,true,ORD-00798,495.86
WEB-000799,SES-000799,C0592,CMP-001,STR-001,P105,2025-01-04T21:06:00+00:00,2025-01-04,checkout_start,/checkout,Product,Paid Search,Tablet,Chrome,Android,830,37.97,false,,0.00
WEB-000800,SES-000800,C0129,CMP-005,STR-006,P106,2025-01-04T21:13:00+00:00,2025-01-04,checkout_start,/campaign-landing,Product,Direct,Mobile,Safari,macOS,807,91.76,false,,0.00
WEB-000801,SES-000801,C0944,CMP-006,STR-004,P107,2025-01-04T21:20:00+00:00,2025-01-04,product_view,/category,Checkout,Social Media,Mobile,Safari,iOS,283,28.07,false,,0.00
WEB-000802,SES-000802,C0807,CMP-003,STR-004,P110,2025-01-04T21:27:00+00:00,2025-01-04,add_to_cart,/category,Product,Social Media,Mobile,Firefox,macOS,544,29.75,true,ORD-00802,117.08
WEB-000803,SES-000803,C0835,CMP-003,STR-005,P104,2025-01-04T21:34:00+00:00,2025-01-04,purchase,/product,Support,Organic,Mobile,Chrome,macOS,693,89.16,false,,0.00
WEB-000804,SES-000804,C0986,CMP-006,STR-004,P109,2025-01-04T21:41:00+00:00,2025-01-04,product_view,/category,Catalog,Social Media,Desktop,Safari,iOS,714,83.7,false,,0.00
WEB-000805,SES-000805,C0066,CMP-003,STR-002,P106,2025-01-04T21:48:00+00:00,2025-01-04,add_to_cart,/product,Checkout,Direct,Desktop,Safari,Windows,194,84.09,false,,0.00
WEB-000806,SES-000806,C0334,CMP-003,STR-001,P110,2025-01-04T21:55:00+00:00,2025-01-04,add_to_cart,/home,Checkout,Referral,Tablet,Firefox,Windows,234,66.57,true,ORD-00806,723.01
WEB-000807,SES-000807,C0923,CMP-001,STR-006,P105,2025-01-04T22:02:00+00:00,2025-01-04,product_view,/checkout,Product,Direct,Desktop,Chrome,Windows,461,72.34,true,ORD-00807,990.04
WEB-000808,SES-000808,C0858,CMP-002,STR-002,P105,2025-01-04T22:09:00+00:00,2025-01-04,add_to_cart,/home,Product,Paid Search,Tablet,Edge,macOS,398,22.16,false,,0.00
WEB-000809,SES-000809,C0670,CMP-003,STR-001,P106,2025-01-04T22:16:00+00:00,2025-01-04,product_view,/product,Catalog,Organic,Mobile,Chrome,macOS,497,23.5,false,,0.00
WEB-000810,SES-000810,C0731,CMP-005,STR-005,P105,2025-01-04T22:23:00+00:00,2025-01-04,page_view,/product,Checkout,Partner,Desktop,Firefox,Android,628,10.2,false,,0.00
WEB-000811,SES-000811,C0601,CMP-004,STR-005,P106,2025-01-04T22:30:00+00:00,2025-01-04,purchase,/product,Product,Organic,Mobile,Chrome,iOS,57,23.95,false,,0.00
WEB-000812,SES-000812,C0295,CMP-006,STR-002,P101,2025-01-04T22:37:00+00:00,2025-01-04,page_view,/category,Catalog,Referral,Desktop,Chrome,macOS,73,85.43,false,,0.00
WEB-000813,SES-000813,C0119,CMP-004,STR-004,P101,2025-01-04T22:44:00+00:00,2025-01-04,checkout_start,/category,Catalog,Paid Search,Tablet,Edge,Android,763,9.62,false,,0.00
WEB-000814,SES-000814,C0392,CMP-002,STR-006,P106,2025-01-04T22:51:00+00:00,2025-01-04,checkout_start,/checkout,Support,Paid Search,Mobile,Chrome,macOS,432,76.64,false,,0.00
WEB-000815,SES-000815,C0395,CMP-003,STR-005,P106,2025-01-04T22:58:00+00:00,2025-01-04,purchase,/home,Landing,Direct,Tablet,Safari,Windows,593,71.17,true,ORD-00815,3730.44
WEB-000816,SES-000816,C0643,CMP-004,STR-006,P109,2025-01-04T23:05:00+00:00,2025-01-04,product_view,/checkout,Catalog,Paid Search,Desktop,Edge,macOS,672,91.42,false,,0.00
WEB-000817,SES-000817,C0132,CMP-006,STR-002,P104,2025-01-04T23:12:00+00:00,2025-01-04,add_to_cart,/campaign-landing,Checkout,Social Media,Mobile,Edge,Android,387,28.8,false,,0.00
WEB-000818,SES-000818,C0101,CMP-001,STR-005,P106,2025-01-04T23:19:00+00:00,2025-01-04,product_view,/category,Checkout,Partner,Tablet,Firefox,macOS,877,95.54,true,ORD-00818,5492.71
WEB-000819,SES-000819,C0891,CMP-003,STR-005,P103,2025-01-04T23:26:00+00:00,2025-01-04,page_view,/category,Landing,Organic,Desktop,Edge,Windows,301,15.91,false,,0.00
WEB-000820,SES-000820,C0610,CMP-001,STR-003,P107,2025-01-04T23:33:00+00:00,2025-01-04,purchase,/campaign-landing,Checkout,Social Media,Tablet,Chrome,macOS,232,48.42,true,ORD-00820,1416.10
WEB-000821,SES-000821,C0433,CMP-006,STR-006,P103,2025-01-04T23:40:00+00:00,2025-01-04,page_view,/campaign-landing,Product,Referral,Tablet,Chrome,macOS,328,60.13,false,,0.00
WEB-000822,SES-000822,C0400,CMP-004,STR-003,P107,2025-01-04T23:47:00+00:00,2025-01-04,purchase,/category,Landing,Organic,Mobile,Chrome,iOS,346,73.17,false,,0.00
WEB-000823,SES-000823,C0944,CMP-005,STR-001,P106,2025-01-04T23:54:00+00:00,2025-01-04,checkout_start,/checkout,Support,Referral,Mobile,Chrome,Windows,790,76.62,false,,0.00
WEB-000824,SES-000824,C0432,CMP-001,STR-001,P109,2025-01-05T00:01:00+00:00,2025-01-05,checkout_start,/product,Support,Direct,Desktop,Firefox,Windows,536,42.14,false,,0.00
WEB-000825,SES-000825,C0926,CMP-001,STR-001,P107,2025-01-05T00:08:00+00:00,2025-01-05,page_view,/checkout,Checkout,Referral,Desktop,Chrome,macOS,775,35.07,true,ORD-00825,8850.67
WEB-000826,SES-000826,C0344,CMP-002,STR-004,P105,2025-01-05T00:15:00+00:00,2025-01-05,product_view,/category,Product,Referral,Tablet,Edge,Android,471,52.07,true,ORD-00826,958.82
WEB-000827,SES-000827,C0171,CMP-006,STR-002,P106,2025-01-05T00:22:00+00:00,2025-01-05,product_view,/home,Product,Social Media,Desktop,Firefox,iOS,864,56.47,true,ORD-00827,3445.95
WEB-000828,SES-000828,C0116,CMP-003,STR-004,P102,2025-01-05T00:29:00+00:00,2025-01-05,page_view,/product,Product,Organic,Mobile,Safari,Windows,105,21.12,false,,0.00
