scrape_id,product_id,sku,product_name,category,brand,supplier_name,supplier_country,price,original_price,discount_pct,currency_code,availability_status,stock_qty,rating,review_count,scrape_timestamp,source_site,page_url,crawl_region
SCR-00334,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,Bahrain,94.93,112.20,15.39,QAR,In Stock,233,4.1,4858,2024-02-12T00:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p104,Global
SCR-00335,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,Bahrain,120.33,135.31,11.07,GBP,Low Stock,78,4.3,2510,2024-02-12T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p105,Global
SCR-00336,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Vertex Global,Kuwait,469.00,491.77,4.63,KWD,Out of Stock,31,4.0,2048,2024-02-12T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p106,GCC
SCR-00337,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,Qatar,247.38,254.98,2.98,SAR,Low Stock,226,3.3,4796,2024-02-12T09:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p107,Global
SCR-00338,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Egypt,321.90,375.87,14.36,EUR,Low Stock,8,4.5,4168,2024-02-12T12:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,GCC
SCR-00339,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,Egypt,419.70,449.79,6.69,KWD,Out of Stock,42,3.3,1419,2024-02-12T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p109,EMEA
SCR-00340,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,Qatar,794.72,825.77,3.76,SAR,In Stock,209,4.0,714,2024-02-12T18:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,GCC
SCR-00341,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,Bahrain,114.47,125.32,8.66,SAR,Low Stock,20,3.3,2277,2024-02-12T21:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p101,EMEA
SCR-00342,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,Bahrain,1493.28,1711.49,12.75,KWD,Out of Stock,31,4.4,3622,2024-02-13T00:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,GCC
SCR-00343,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,KSA,655.33,749.46,12.56,BHD,Low Stock,94,3.7,3680,2024-02-13T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p103,EMEA
SCR-00344,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,Kuwait,595.69,722.05,17.50,KWD,Low Stock,162,4.8,766,2024-02-13T06:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p104,Global
SCR-00345,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,UK,260.99,302.88,13.83,SAR,Low Stock,222,4.0,767,2024-02-13T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p105,GCC
SCR-00346,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,Egypt,909.06,1104.97,17.73,QAR,Low Stock,51,4.4,814,2024-02-13T12:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p106,Global
SCR-00347,P107,SKU-P107,Webcam 4K,Video,ClearView,Vertex Global,KSA,609.07,710.45,14.27,SAR,Out of Stock,169,4.8,132,2024-02-13T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,GCC
SCR-00348,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Qatar,1193.00,1315.62,9.32,AED,Out of Stock,169,4.7,4964,2024-02-13T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p108,GCC
SCR-00349,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,Kuwait,1099.51,1257.01,12.53,BHD,Out of Stock,138,4.3,4851,2024-02-13T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p109,Global
SCR-00350,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,USA,187.40,208.24,10.01,BHD,Out of Stock,189,4.1,631,2024-02-14T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p110,EMEA
SCR-00351,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,Kuwait,1511.71,1530.23,1.21,EUR,Low Stock,12,4.8,4717,2024-02-14T03:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p101,EMEA
SCR-00352,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Qatar,220.97,239.30,7.66,GBP,Out of Stock,238,3.5,3016,2024-02-14T06:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,Global
SCR-00353,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,Bahrain,951.20,1113.17,14.55,KWD,Low Stock,238,3.3,688,2024-02-14T09:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p103,GCC
SCR-00354,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,Qatar,169.89,188.31,9.78,SAR,Low Stock,173,4.4,4020,2024-02-14T12:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p104,GCC
SCR-00355,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,UAE,961.44,1020.31,5.77,EUR,Low Stock,115,4.5,3072,2024-02-14T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p105,GCC
SCR-00356,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Qatar,530.29,544.05,2.53,GBP,Out of Stock,73,3.4,1515,2024-02-14T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p106,Global
SCR-00357,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,Kuwait,1004.17,1070.43,6.19,GBP,Out of Stock,162,3.4,2898,2024-02-14T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,GCC
SCR-00358,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Kuwait,945.70,998.21,5.26,EGP,In Stock,187,3.3,2224,2024-02-15T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p108,GCC
SCR-00359,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,Bahrain,1320.14,1461.14,9.65,GBP,In Stock,51,4.4,4406,2024-02-15T03:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p109,Global
SCR-00360,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Kuwait,1691.26,1706.96,0.92,EUR,Out of Stock,224,3.2,1512,2024-02-15T06:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p110,GCC
SCR-00361,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Egypt,537.83,648.69,17.09,KWD,In Stock,113,4.6,3493,2024-02-15T09:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p101,GCC
SCR-00362,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,USA,322.71,350.81,8.01,EGP,In Stock,110,4.0,3256,2024-02-15T12:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p102,EMEA
SCR-00363,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Qatar,1538.99,1690.45,8.96,GBP,Low Stock,82,4.9,1985,2024-02-15T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p103,EMEA
SCR-00364,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,USA,34.38,37.05,7.21,QAR,Out of Stock,31,4.7,3626,2024-02-15T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p104,Global
SCR-00365,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,Bahrain,277.90,293.67,5.37,SAR,Out of Stock,239,4.0,580,2024-02-15T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p105,EMEA
SCR-00366,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,UAE,423.77,506.84,16.39,EGP,Out of Stock,186,3.5,4352,2024-02-16T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p106,Global
SCR-00367,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,USA,946.86,1053.59,10.13,BHD,In Stock,196,4.8,4604,2024-02-16T03:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,GCC
SCR-00368,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Qatar,1016.77,1211.59,16.08,EGP,Low Stock,72,3.7,2042,2024-02-16T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p108,GCC
SCR-00369,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,Egypt,165.68,197.52,16.12,BHD,Out of Stock,218,5.0,2167,2024-02-16T09:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p109,Global
SCR-00370,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Delta Trade,Qatar,1308.24,1486.64,12.00,BHD,In Stock,203,3.7,4831,2024-02-16T12:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,GCC
SCR-00371,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,UAE,427.27,449.80,5.01,BHD,In Stock,77,3.3,4438,2024-02-16T15:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p101,GCC
SCR-00372,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,Qatar,1276.96,1351.71,5.53,EGP,Low Stock,163,3.2,2938,2024-02-16T18:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p102,Global
SCR-00373,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,Qatar,1767.40,1798.70,1.74,QAR,Out of Stock,141,4.9,2453,2024-02-16T21:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p103,EMEA
SCR-00374,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,Egypt,321.95,332.18,3.08,QAR,In Stock,209,4.2,2746,2024-02-17T00:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p104,EMEA
SCR-00375,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,Bahrain,171.12,195.65,12.54,BHD,Low Stock,35,4.7,3174,2024-02-17T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p105,Global
SCR-00376,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Vertex Global,UAE,1615.03,1742.78,7.33,EGP,Low Stock,88,4.6,213,2024-02-17T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p106,EMEA
SCR-00377,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,KSA,272.56,307.84,11.46,SAR,Out of Stock,26,4.5,834,2024-02-17T09:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p107,GCC
SCR-00378,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,Kuwait,339.82,346.12,1.82,EUR,Out of Stock,166,4.3,1340,2024-02-17T12:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p108,GCC
SCR-00379,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,Kuwait,936.64,1022.98,8.44,EGP,In Stock,97,4.5,1601,2024-02-17T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p109,GCC
SCR-00380,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,Egypt,507.42,527.79,3.86,QAR,In Stock,170,4.3,2823,2024-02-17T18:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,Global
SCR-00381,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,UK,261.94,292.08,10.32,SAR,Out of Stock,236,3.9,4031,2024-02-17T21:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p101,EMEA
SCR-00382,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,Bahrain,1209.60,1224.66,1.23,BHD,In Stock,111,4.8,394,2024-02-18T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p102,EMEA
SCR-00383,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,UAE,382.63,403.07,5.07,KWD,Low Stock,18,3.7,4729,2024-02-18T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p103,Global
SCR-00384,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,Bahrain,335.67,383.93,12.57,SAR,Low Stock,37,4.7,754,2024-02-18T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p104,GCC
SCR-00385,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,KSA,1287.48,1558.31,17.38,QAR,Out of Stock,33,4.4,4862,2024-02-18T09:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p105,GCC
SCR-00386,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,USA,1451.71,1532.31,5.26,GBP,Out of Stock,67,4.0,1176,2024-02-18T12:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p106,GCC
SCR-00387,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,UK,1084.21,1207.90,10.24,EGP,Low Stock,177,3.4,3651,2024-02-18T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,Global
SCR-00388,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,UAE,1362.49,1434.80,5.04,KWD,In Stock,67,4.1,965,2024-02-18T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p108,Global
SCR-00389,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,Qatar,731.19,789.20,7.35,BHD,In Stock,208,3.9,4105,2024-02-18T21:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p109,GCC
SCR-00390,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,Kuwait,371.72,397.01,6.37,KWD,Out of Stock,148,4.9,3914,2024-02-19T00:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p110,Global
SCR-00391,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,Qatar,1479.75,1613.51,8.29,EUR,Out of Stock,108,4.0,4068,2024-02-19T03:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p101,EMEA
SCR-00392,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,KSA,365.94,418.94,12.65,QAR,In Stock,54,3.4,1365,2024-02-19T06:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p102,GCC
SCR-00393,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Kuwait,1706.38,1788.85,4.61,EGP,Out of Stock,72,3.8,2355,2024-02-19T09:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p103,GCC
SCR-00394,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,UK,734.65,736.42,0.24,GBP,Low Stock,241,3.7,356,2024-02-19T12:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p104,Global
SCR-00395,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,USA,767.19,777.77,1.36,AED,Low Stock,152,3.7,706,2024-02-19T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p105,EMEA
SCR-00396,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Qatar,359.71,391.97,8.23,AED,Low Stock,117,4.6,4419,2024-02-19T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,GCC
SCR-00397,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,UAE,905.43,911.35,0.65,KWD,In Stock,168,4.8,1738,2024-02-19T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,EMEA
SCR-00398,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,USA,1353.21,1642.04,17.59,QAR,In Stock,247,3.3,1227,2024-02-20T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p108,Global
SCR-00399,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,Qatar,33.38,34.57,3.44,EGP,Out of Stock,214,4.6,797,2024-02-20T03:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p109,Global
SCR-00400,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,Qatar,1007.47,1039.81,3.11,BHD,In Stock,110,3.7,3211,2024-02-20T06:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p110,GCC
SCR-00401,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,UAE,235.30,239.00,1.55,AED,In Stock,33,4.4,4493,2024-02-20T09:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p101,GCC
SCR-00402,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,Qatar,372.04,385.93,3.60,QAR,Low Stock,249,3.3,997,2024-02-20T12:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p102,GCC
SCR-00403,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Kuwait,592.90,628.14,5.61,SAR,In Stock,25,4.7,2415,2024-02-20T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p103,EMEA
SCR-00404,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Delta Trade,Kuwait,213.60,234.44,8.89,EGP,In Stock,95,4.1,1716,2024-02-20T18:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p104,EMEA
SCR-00405,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,USA,595.84,671.67,11.29,BHD,In Stock,22,4.3,1633,2024-02-20T21:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p105,GCC
SCR-00406,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,USA,1240.62,1451.87,14.55,EGP,Low Stock,50,3.3,2095,2024-02-21T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p106,EMEA
SCR-00407,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,Kuwait,228.86,256.80,10.88,EUR,In Stock,20,4.9,2746,2024-02-21T03:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p107,EMEA
SCR-00408,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,UAE,1380.07,1380.62,0.04,QAR,Low Stock,186,4.7,929,2024-02-21T06:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p108,GCC
SCR-00409,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,UK,1029.97,1084.86,5.06,KWD,In Stock,158,4.9,1644,2024-02-21T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,GCC
SCR-00410,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,UK,786.41,942.82,16.59,GBP,Low Stock,60,4.7,1734,2024-02-21T12:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,EMEA
SCR-00411,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,KSA,1472.70,1571.72,6.30,AED,Low Stock,169,4.1,2870,2024-02-21T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p101,Global
SCR-00412,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,Qatar,1645.56,1726.72,4.70,EUR,Out of Stock,190,4.5,3082,2024-02-21T18:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p102,GCC
SCR-00413,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,Bahrain,925.05,1109.31,16.61,GBP,In Stock,179,3.2,4890,2024-02-21T21:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p103,GCC
SCR-00414,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,Qatar,611.72,713.87,14.31,EUR,Low Stock,49,3.9,806,2024-02-22T00:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p104,Global
SCR-00415,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,Egypt,1161.71,1251.03,7.14,BHD,Low Stock,78,3.6,4014,2024-02-22T03:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p105,Global
SCR-00416,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,Egypt,171.52,177.81,3.54,GBP,Out of Stock,58,4.5,4674,2024-02-22T06:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p106,EMEA
SCR-00417,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,Egypt,1484.65,1642.13,9.59,KWD,Low Stock,94,4.1,3133,2024-02-22T09:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p107,GCC
SCR-00418,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,Bahrain,484.61,528.42,8.29,EUR,Low Stock,138,4.8,649,2024-02-22T12:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p108,EMEA
SCR-00419,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,Egypt,1004.57,1123.68,10.60,QAR,In Stock,59,3.5,2668,2024-02-22T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p109,Global
SCR-00420,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,USA,1310.00,1371.15,4.46,EUR,In Stock,100,4.6,1192,2024-02-22T18:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p110,Global
SCR-00421,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,USA,1006.05,1127.73,10.79,BHD,Out of Stock,190,4.3,4119,2024-02-22T21:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p101,EMEA
SCR-00422,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Vertex Global,Qatar,1221.96,1428.86,14.48,AED,In Stock,169,4.0,1002,2024-02-23T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p102,Global
SCR-00423,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,Kuwait,646.26,668.25,3.29,QAR,Out of Stock,29,4.3,1451,2024-02-23T03:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p103,EMEA
SCR-00424,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,Qatar,1659.22,1748.76,5.12,EGP,Low Stock,126,4.7,1028,2024-02-23T06:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p104,Global
SCR-00425,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Vertex Global,KSA,1676.95,1714.50,2.19,QAR,In Stock,212,4.5,1867,2024-02-23T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p105,EMEA
SCR-00426,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Bahrain,309.13,314.60,1.74,QAR,Low Stock,11,4.2,957,2024-02-23T12:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p106,Global
SCR-00427,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,Egypt,1715.69,1743.23,1.58,EUR,In Stock,120,4.3,1177,2024-02-23T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p107,Global
SCR-00428,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,UK,1041.66,1247.05,16.47,BHD,In Stock,163,3.5,4158,2024-02-23T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p108,EMEA
SCR-00429,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,KSA,1465.07,1758.16,16.67,KWD,In Stock,41,4.8,899,2024-02-23T21:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p109,EMEA
SCR-00430,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,UK,1219.85,1465.11,16.74,GBP,Low Stock,87,4.9,1021,2024-02-24T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,EMEA
SCR-00431,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,UK,734.50,841.93,12.76,BHD,In Stock,167,3.5,1340,2024-02-24T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p101,EMEA
SCR-00432,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,KSA,1294.15,1326.92,2.47,GBP,Low Stock,131,4.9,986,2024-02-24T06:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,Global
