transaction_id,customer_id,product_id,campaign_id,store_id,session_id,transaction_date,quantity,price,total_amount,order_id,payment_method,currency_code,country_code,city,sales_channel,device_type,promo_code,discount_amount,tax_amount,shipping_amount,fulfillment_status,transaction_status
T00635,C0686,P110,CMP-004,STR-001,SES-000635,3/4/2024,3,34.61,107.23,ORD-00635,Apple Pay,SAR,UAE,Sharjah,Marketplace,Desktop,NONE,6.75,4.85,5.30,Packed,Completed
T00636,C0268,P108,CMP-005,STR-002,SES-000636,1/18/2022,4,1337.71,5630.12,ORD-00636,Apple Pay,BHD,USA,Chicago,Retail,Mobile,WELCOME10,11.67,266.96,23.99,In Transit,Pending
T00637,C0118,P105,CMP-001,STR-001,SES-000637,12/11/2023,2,586.12,1142.92,ORD-00637,Bank Transfer,QAR,Egypt,Giza,Online,Desktop,WELCOME10,106.42,53.29,23.81,Delivered,Completed
T00638,C0934,P107,CMP-003,STR-006,SES-000638,10/4/2023,3,323.98,976.65,ORD-00638,Bank Transfer,EUR,UAE,Abu Dhabi,Marketplace,Tablet,VIP15,70.92,45.05,30.58,Returned,Refunded
T00639,C0645,P103,CMP-004,STR-005,SES-000639,11/18/2024,4,1071.15,4542.90,ORD-00639,Apple Pay,GBP,USA,Austin,Online,Mobile,RAMADAN20,3.06,214.08,47.28,Packed,Completed
T00640,C0850,P108,CMP-001,STR-002,SES-000640,5/4/2024,6,1294.91,8044.32,ORD-00640,Credit Card,QAR,UK,Manchester,Retail,Desktop,NONE,140.58,381.44,34.00,In Transit,Completed
T00641,C0316,P108,CMP-003,STR-004,SES-000641,9/10/2022,4,1115.05,4156.57,ORD-00641,Cash,KWD,KSA,Jeddah,Retail,Mobile,RAMADAN20,532.69,196.38,32.68,Delivered,Refunded
T00642,C0528,P103,CMP-002,STR-005,SES-000642,7/27/2024,5,487.24,2421.42,ORD-00642,Credit Card,AED,UAE,Sharjah,Retail,Desktop,RAMADAN20,147.62,114.43,18.41,Delivered,Completed
T00643,C0630,P103,CMP-005,STR-002,SES-000643,11/20/2022,6,522.59,2855.17,ORD-00643,Credit Card,KWD,KSA,Jeddah,Online,Desktop,NONE,446.49,134.45,31.67,Packed,Completed
T00644,C0834,P104,CMP-003,STR-006,SES-000644,9/15/2024,6,1259.50,7112.67,ORD-00644,Credit Card,SAR,UK,Manchester,Online,Mobile,WELCOME10,826.53,336.52,45.68,Returned,Completed
T00645,C0026,P103,CMP-002,STR-005,SES-000645,1/13/2024,6,870.59,5265.10,ORD-00645,Credit Card,EGP,Qatar,Al Rayyan,Retail,Tablet,WELCOME10,259.00,248.23,52.33,Delivered,Refunded
T00646,C0157,P103,CMP-002,STR-001,SES-000646,2/24/2023,2,573.25,1117.25,ORD-00646,Cash,KWD,USA,Chicago,Online,Mobile,NONE,95.18,52.57,13.36,Packed,Pending
T00647,C0597,P108,CMP-006,STR-004,SES-000647,5/14/2023,5,1239.97,6072.32,ORD-00647,Cash,BHD,USA,New York,Marketplace,Desktop,WELCOME10,425.68,288.71,9.44,Packed,Refunded
T00648,C0008,P109,CMP-006,STR-003,SES-000648,1/9/2023,2,899.91,1833.54,ORD-00648,Bank Transfer,KWD,KSA,Jeddah,Online,Desktop,VIP15,103.45,84.82,52.35,In Transit,Pending
T00649,C0386,P106,CMP-004,STR-003,SES-000649,2/10/2023,1,1350.13,1386.01,ORD-00649,Cash,SAR,UAE,Sharjah,Marketplace,Tablet,VIP15,31.44,65.93,1.39,Delivered,Pending
T00650,C0518,P108,CMP-002,STR-001,SES-000650,12/21/2022,5,783.05,4072.80,ORD-00650,Credit Card,QAR,Egypt,Giza,Online,Tablet,WELCOME10,36.97,193.91,0.61,Delivered,Completed
T00651,C0920,P102,CMP-005,STR-006,SES-000651,8/26/2022,1,1058.61,1041.46,ORD-00651,Apple Pay,GBP,USA,New York,Online,Tablet,VIP15,100.51,47.91,35.45,Delivered,Refunded
T00652,C0772,P105,CMP-005,STR-003,SES-000652,4/19/2022,3,442.24,1226.34,ORD-00652,Credit Card,EGP,UAE,Sharjah,Retail,Tablet,NONE,168.54,57.91,10.25,Packed,Pending
T00653,C0288,P105,CMP-001,STR-004,SES-000653,6/27/2022,6,582.20,3591.65,ORD-00653,Bank Transfer,EGP,USA,New York,Marketplace,Mobile,VIP15,111.66,169.08,41.03,Delivered,Refunded
T00654,C0239,P103,CMP-002,STR-005,SES-000654,8/1/2022,2,747.77,1383.91,ORD-00654,Bank Transfer,QAR,UAE,Sharjah,Online,Mobile,WELCOME10,219.60,63.80,44.17,Returned,Refunded
T00655,C0950,P103,CMP-002,STR-004,SES-000655,11/17/2023,5,419.93,1974.67,ORD-00655,Cash,GBP,Egypt,Alexandria,Retail,Desktop,NONE,226.36,93.66,7.72,Returned,Completed
T00656,C0323,P108,CMP-005,STR-001,SES-000656,8/31/2022,4,442.24,1683.98,ORD-00656,Bank Transfer,QAR,Egypt,Cairo,Marketplace,Mobile,WELCOME10,206.00,78.15,42.87,Packed,Pending
T00657,C0061,P102,CMP-001,STR-002,SES-000657,7/26/2022,3,794.09,2230.46,ORD-00657,Google Pay,SAR,Qatar,Doha,Online,Tablet,VIP15,306.99,103.76,51.42,Delivered,Completed
T00658,C0847,P101,CMP-001,STR-003,SES-000658,2/26/2024,1,219.17,225.93,ORD-00658,Google Pay,EUR,USA,New York,Retail,Mobile,NONE,25.18,9.70,22.24,Delivered,Completed
T00659,C0985,P101,CMP-005,STR-001,SES-000659,10/15/2022,6,382.44,2303.13,ORD-00659,Bank Transfer,BHD,KSA,Riyadh,Marketplace,Desktop,NONE,147.59,107.35,48.73,Packed,Refunded
T00660,C0098,P107,CMP-005,STR-005,SES-000660,1/4/2023,4,804.80,3092.63,ORD-00660,Bank Transfer,BHD,Bahrain,Manama,Online,Tablet,NONE,305.61,145.68,33.36,Packed,Pending
T00661,C0236,P105,CMP-004,STR-006,SES-000661,6/27/2024,6,92.41,497.81,ORD-00661,Google Pay,BHD,KSA,Jeddah,Online,Mobile,NONE,81.08,23.67,0.76,Packed,Pending
T00662,C0169,P102,CMP-002,STR-001,SES-000662,6/11/2022,6,464.65,2721.50,ORD-00662,Credit Card,QAR,Egypt,Alexandria,Retail,Mobile,NONE,213.77,128.71,18.66,In Transit,Completed
T00663,C0317,P107,CMP-005,STR-004,SES-000663,12/26/2024,6,893.33,5523.81,ORD-00663,Bank Transfer,GBP,Bahrain,Riffa,Marketplace,Tablet,NONE,117.93,262.10,19.66,Delivered,Completed
T00664,C0605,P108,CMP-004,STR-005,SES-000664,4/9/2023,2,433.22,924.28,ORD-00664,Cash,KWD,USA,Chicago,Online,Tablet,NONE,0.94,43.28,15.50,Packed,Completed
T00665,C0220,P101,CMP-004,STR-004,SES-000665,3/10/2024,1,728.14,775.94,ORD-00665,Bank Transfer,EUR,KSA,Riyadh,Retail,Tablet,VIP15,42.28,34.29,55.79,Returned,Completed
T00666,C0816,P109,CMP-006,STR-002,SES-000666,3/5/2022,5,795.26,4114.47,ORD-00666,Cash,SAR,UK,Birmingham,Retail,Mobile,RAMADAN20,75.44,195.04,18.57,Returned,Pending
T00667,C0144,P104,CMP-003,STR-003,SES-000667,6/9/2023,1,506.69,547.95,ORD-00667,Google Pay,BHD,Kuwait,Hawalli,Marketplace,Mobile,NONE,33.44,23.66,51.04,Packed,Pending
T00668,C0420,P104,CMP-006,STR-004,SES-000668,11/9/2022,1,1068.07,1047.90,ORD-00668,Google Pay,QAR,KSA,Jeddah,Online,Desktop,WELCOME10,93.39,48.73,24.49,Packed,Completed
T00669,C0916,P110,CMP-001,STR-001,SES-000669,6/17/2024,1,1055.66,1102.86,ORD-00669,Cash,EUR,Kuwait,Kuwait City,Online,Desktop,WELCOME10,61.81,49.69,59.32,Delivered,Pending
T00670,C0813,P106,CMP-005,STR-005,SES-000670,3/18/2023,3,782.56,2415.73,ORD-00670,Credit Card,QAR,Egypt,Alexandria,Marketplace,Mobile,VIP15,88.11,112.98,43.18,Returned,Completed
T00671,C0847,P103,CMP-004,STR-003,SES-000671,3/6/2024,3,591.55,1626.61,ORD-00671,Bank Transfer,KWD,USA,New York,Marketplace,Desktop,RAMADAN20,241.40,76.66,16.70,Returned,Completed
T00672,C0344,P108,CMP-001,STR-001,SES-000672,9/1/2022,2,82.50,166.68,ORD-00672,Credit Card,KWD,USA,Austin,Retail,Tablet,WELCOME10,12.23,7.64,6.27,In Transit,Pending
T00673,C0433,P108,CMP-006,STR-005,SES-000673,1/16/2023,4,294.07,1121.78,ORD-00673,Google Pay,BHD,Bahrain,Manama,Marketplace,Mobile,VIP15,127.29,52.45,20.34,Delivered,Completed
T00674,C0193,P106,CMP-005,STR-006,SES-000674,11/17/2024,6,405.78,2569.26,ORD-00674,Credit Card,EUR,UAE,Abu Dhabi,Retail,Tablet,WELCOME10,17.23,120.87,30.94,Delivered,Completed
T00675,C0210,P105,CMP-002,STR-002,SES-000675,10/12/2024,5,576.13,3017.42,ORD-00675,Credit Card,SAR,USA,Chicago,Retail,Mobile,WELCOME10,56.51,141.21,52.07,Packed,Completed
T00676,C0579,P101,CMP-003,STR-001,SES-000676,4/8/2022,2,747.73,1403.91,ORD-00676,Cash,QAR,Kuwait,Hawalli,Retail,Tablet,NONE,182.42,65.65,25.22,Delivered,Completed
T00677,C0044,P106,CMP-004,STR-003,SES-000677,1/1/2022,2,1255.29,2487.44,ORD-00677,Cash,AED,Egypt,Cairo,Retail,Desktop,NONE,169.50,117.05,29.31,Packed,Refunded
T00678,C0754,P110,CMP-005,STR-001,SES-000678,7/10/2023,4,309.53,1186.20,ORD-00678,Cash,SAR,Qatar,Al Rayyan,Retail,Mobile,RAMADAN20,112.29,56.29,4.08,In Transit,Pending
T00679,C0773,P109,CMP-002,STR-004,SES-000679,9/30/2022,4,890.46,3212.44,ORD-00679,Apple Pay,EUR,Egypt,Alexandria,Marketplace,Tablet,RAMADAN20,506.92,152.75,4.77,Delivered,Refunded
T00680,C0940,P108,CMP-003,STR-002,SES-000680,4/21/2024,6,1386.33,8004.37,ORD-00680,Apple Pay,EUR,USA,Chicago,Retail,Mobile,VIP15,711.87,380.31,17.95,In Transit,Pending
T00681,C0648,P110,CMP-004,STR-005,SES-000681,6/30/2022,6,963.88,5993.04,ORD-00681,Google Pay,EGP,USA,New York,Marketplace,Desktop,NONE,83.53,284.99,8.30,In Transit,Completed
T00682,C0812,P109,CMP-004,STR-003,SES-000682,11/24/2023,1,500.11,529.99,ORD-00682,Cash,SAR,Qatar,Al Rayyan,Retail,Tablet,RAMADAN20,12.23,24.39,17.72,Returned,Pending
T00683,C0984,P110,CMP-006,STR-003,SES-000683,2/21/2022,1,357.95,398.70,ORD-00683,Apple Pay,BHD,Bahrain,Riffa,Online,Desktop,VIP15,30.82,16.36,55.21,Delivered,Completed
T00684,C0897,P103,CMP-001,STR-001,SES-000684,5/9/2023,3,1258.55,3526.83,ORD-00684,Google Pay,GBP,Qatar,Doha,Retail,Tablet,WELCOME10,461.89,165.69,47.38,Delivered,Completed
T00685,C0018,P105,CMP-004,STR-002,SES-000685,10/1/2023,4,811.10,3067.17,ORD-00685,Google Pay,BHD,Bahrain,Riffa,Online,Mobile,RAMADAN20,334.49,145.50,11.76,Packed,Refunded
T00686,C0938,P104,CMP-002,STR-001,SES-000686,10/24/2024,6,866.44,5279.62,ORD-00686,Google Pay,QAR,Qatar,Doha,Marketplace,Tablet,VIP15,188.63,250.50,19.11,Packed,Completed
T00687,C0856,P102,CMP-006,STR-001,SES-000687,10/22/2023,3,1438.51,4293.36,ORD-00687,Bank Transfer,BHD,KSA,Jeddah,Retail,Tablet,WELCOME10,250.54,203.25,25.12,Delivered,Refunded
T00688,C0580,P101,CMP-005,STR-005,SES-000688,6/5/2022,6,1308.80,7577.51,ORD-00688,Cash,QAR,Qatar,Al Rayyan,Marketplace,Desktop,RAMADAN20,672.75,359.00,38.46,Delivered,Refunded
T00689,C0020,P110,CMP-005,STR-003,SES-000689,8/30/2022,1,1134.72,1203.36,ORD-00689,Bank Transfer,EGP,Kuwait,Kuwait City,Marketplace,Desktop,RAMADAN20,36.66,54.90,50.40,Packed,Completed
T00690,C0059,P110,CMP-001,STR-002,SES-000690,12/14/2024,1,536.01,550.46,ORD-00690,Google Pay,KWD,UK,Birmingham,Online,Mobile,NONE,60.95,23.75,51.65,In Transit,Completed
T00691,C0281,P102,CMP-003,STR-004,SES-000691,2/22/2024,6,376.40,2057.60,ORD-00691,Bank Transfer,EGP,Bahrain,Manama,Marketplace,Desktop,RAMADAN20,320.17,96.91,22.46,Packed,Completed
T00692,C0023,P103,CMP-001,STR-004,SES-000692,10/16/2023,5,863.16,4006.27,ORD-00692,Cash,AED,Qatar,Doha,Marketplace,Mobile,RAMADAN20,532.38,189.17,33.68,Delivered,Completed
T00693,C0763,P104,CMP-006,STR-004,SES-000693,3/14/2024,6,1117.89,6061.46,ORD-00693,Apple Pay,AED,Qatar,Al Rayyan,Retail,Mobile,WELCOME10,972.52,286.74,39.90,In Transit,Pending
T00694,C0623,P104,CMP-002,STR-002,SES-000694,8/11/2024,4,1376.95,5447.01,ORD-00694,Google Pay,EUR,Bahrain,Manama,Marketplace,Tablet,VIP15,347.36,258.02,28.55,Packed,Completed
T00695,C0284,P102,CMP-003,STR-005,SES-000695,8/3/2023,2,642.39,1187.57,ORD-00695,Cash,AED,Qatar,Doha,Marketplace,Desktop,VIP15,188.29,54.82,36.26,Returned,Completed
T00696,C0448,P106,CMP-005,STR-003,SES-000696,6/18/2024,5,573.28,2660.81,ORD-00696,Cash,EGP,UK,London,Marketplace,Mobile,RAMADAN20,353.25,125.66,22.00,Packed,Completed
T00697,C0396,P109,CMP-006,STR-002,SES-000697,1/14/2024,1,612.81,669.54,ORD-00697,Bank Transfer,GBP,Bahrain,Riffa,Marketplace,Mobile,NONE,13.27,29.98,40.02,Returned,Refunded
T00698,C0544,P107,CMP-002,STR-003,SES-000698,5/20/2022,3,444.86,1251.56,ORD-00698,Bank Transfer,QAR,Egypt,Cairo,Marketplace,Desktop,WELCOME10,180.63,57.70,39.91,Returned,Completed
T00699,C0977,P101,CMP-002,STR-001,SES-000699,12/8/2024,5,672.29,3178.63,ORD-00699,Apple Pay,BHD,KSA,Dammam,Marketplace,Tablet,RAMADAN20,391.30,148.51,59.97,Delivered,Refunded
T00700,C0684,P109,CMP-005,STR-005,SES-000700,2/22/2024,4,1009.74,3786.81,ORD-00700,Apple Pay,AED,Kuwait,Hawalli,Marketplace,Tablet,NONE,474.22,178.24,43.83,In Transit,Refunded
T00701,C0548,P105,CMP-004,STR-002,SES-000701,10/23/2022,1,622.74,652.61,ORD-00701,Credit Card,EUR,Egypt,Giza,Marketplace,Mobile,VIP15,24.46,29.91,24.42,Packed,Completed
T00702,C0136,P102,CMP-003,STR-001,SES-000702,4/24/2023,6,793.87,4559.89,ORD-00702,Bank Transfer,AED,Kuwait,Kuwait City,Retail,Tablet,RAMADAN20,449.14,215.70,30.11,Returned,Completed
T00703,C0807,P102,CMP-006,STR-003,SES-000703,6/13/2024,4,1216.46,4514.96,ORD-00703,Credit Card,KWD,KSA,Riyadh,Retail,Mobile,RAMADAN20,571.74,214.71,6.15,Returned,Completed
T00704,C0110,P106,CMP-003,STR-006,SES-000704,12/4/2022,2,596.80,1246.66,ORD-00704,Bank Transfer,KWD,Bahrain,Riffa,Marketplace,Mobile,VIP15,13.94,58.98,8.02,Returned,Pending
T00705,C0464,P104,CMP-003,STR-001,SES-000705,2/16/2024,5,376.76,2025.27,ORD-00705,Apple Pay,BHD,UAE,Sharjah,Retail,Mobile,NONE,1.61,94.11,48.97,Packed,Completed
T00706,C0513,P101,CMP-001,STR-002,SES-000706,6/18/2022,6,435.08,2529.60,ORD-00706,Cash,QAR,Qatar,Doha,Marketplace,Tablet,VIP15,203.16,120.37,1.91,In Transit,Completed
T00707,C0458,P108,CMP-002,STR-003,SES-000707,3/20/2023,2,851.59,1763.33,ORD-00707,Apple Pay,EGP,Qatar,Doha,Retail,Tablet,NONE,58.48,82.24,36.39,Packed,Refunded
T00708,C0400,P110,CMP-006,STR-003,SES-000708,11/25/2024,2,553.53,1073.57,ORD-00708,Google Pay,EUR,UK,Manchester,Retail,Tablet,RAMADAN20,85.18,51.09,0.60,Packed,Completed
T00709,C0592,P108,CMP-003,STR-005,SES-000709,7/13/2023,3,654.81,1969.97,ORD-00709,Apple Pay,BHD,Egypt,Giza,Online,Tablet,WELCOME10,139.73,91.23,54.04,In Transit,Completed
T00710,C0402,P110,CMP-005,STR-003,SES-000710,12/14/2023,5,824.17,3929.82,ORD-00710,Credit Card,EUR,UK,Birmingham,Marketplace,Mobile,VIP15,379.83,187.05,1.75,Returned,Pending
T00711,C0204,P101,CMP-004,STR-002,SES-000711,5/21/2024,3,623.09,1702.93,ORD-00711,Cash,BHD,UAE,Sharjah,Online,Desktop,VIP15,276.12,79.66,30.12,In Transit,Refunded
T00712,C0930,P104,CMP-001,STR-002,SES-000712,12/21/2024,6,438.22,2758.63,ORD-00712,Cash,EGP,KSA,Jeddah,Marketplace,Desktop,WELCOME10,55.13,128.71,55.73,Delivered,Pending
T00713,C0529,P102,CMP-006,STR-001,SES-000713,10/21/2022,2,81.14,150.36,ORD-00713,Credit Card,EGP,USA,New York,Retail,Tablet,VIP15,23.31,6.95,4.44,Delivered,Completed
T00714,C0393,P109,CMP-003,STR-001,SES-000714,10/27/2023,3,1264.32,3595.58,ORD-00714,Apple Pay,GBP,Bahrain,Riffa,Marketplace,Mobile,NONE,406.84,169.31,40.15,Returned,Refunded
T00715,C0488,P106,CMP-001,STR-005,SES-000715,4/21/2022,1,328.32,380.07,ORD-00715,Credit Card,BHD,Kuwait,Hawalli,Online,Desktop,RAMADAN20,7.80,16.03,43.52,In Transit,Completed
T00716,C0165,P107,CMP-004,STR-003,SES-000716,12/25/2024,3,647.76,1748.59,ORD-00716,Credit Card,GBP,KSA,Dammam,Online,Mobile,WELCOME10,290.48,82.64,13.15,In Transit,Completed
T00717,C0249,P108,CMP-006,STR-004,SES-000717,9/12/2024,2,106.31,231.91,ORD-00717,Apple Pay,SAR,UK,Manchester,Retail,Desktop,VIP15,11.34,10.06,20.57,In Transit,Pending
T00718,C0983,P110,CMP-004,STR-005,SES-000718,11/1/2022,2,425.37,888.96,ORD-00718,Credit Card,EGP,Qatar,Al Rayyan,Marketplace,Desktop,WELCOME10,11.89,41.94,8.17,Packed,Completed
T00719,C0022,P108,CMP-005,STR-001,SES-000719,7/2/2023,1,213.22,217.63,ORD-00719,Credit Card,EUR,UAE,Abu Dhabi,Marketplace,Mobile,RAMADAN20,24.80,9.42,19.79,Returned,Pending
T00720,C0721,P103,CMP-003,STR-003,SES-000720,12/5/2023,3,1110.79,3020.18,ORD-00720,Cash,BHD,USA,Chicago,Online,Mobile,WELCOME10,474.63,142.89,19.55,Delivered,Completed
T00721,C0828,P107,CMP-005,STR-004,SES-000721,3/8/2023,1,1018.82,1058.25,ORD-00721,Google Pay,KWD,Kuwait,Kuwait City,Retail,Tablet,RAMADAN20,19.95,49.94,9.44,Packed,Pending
T00722,C0969,P105,CMP-004,STR-005,SES-000722,8/11/2023,3,782.49,2251.26,ORD-00722,Cash,AED,Qatar,Al Rayyan,Online,Desktop,VIP15,249.56,104.90,48.45,Returned,Completed
T00723,C0388,P104,CMP-006,STR-002,SES-000723,8/27/2024,3,75.84,270.22,ORD-00723,Cash,EGP,UAE,Sharjah,Marketplace,Desktop,WELCOME10,6.39,11.06,38.03,Delivered,Completed
T00724,C0178,P104,CMP-005,STR-004,SES-000724,11/29/2022,5,1432.72,6933.54,ORD-00724,Bank Transfer,EUR,Egypt,Alexandria,Retail,Tablet,VIP15,588.15,328.77,29.32,Returned,Completed
T00725,C0388,P110,CMP-003,STR-005,SES-000725,1/6/2022,6,1107.56,6351.29,ORD-00725,Bank Transfer,QAR,UAE,Sharjah,Online,Tablet,WELCOME10,628.69,300.83,33.79,In Transit,Refunded
T00726,C0147,P104,CMP-005,STR-003,SES-000726,2/24/2022,2,132.89,283.07,ORD-00726,Cash,BHD,Bahrain,Manama,Online,Tablet,NONE,3.08,13.13,7.24,Delivered,Completed
T00727,C0551,P103,CMP-002,STR-002,SES-000727,4/23/2022,3,372.79,1044.77,ORD-00727,Cash,GBP,UK,London,Retail,Tablet,VIP15,125.78,49.63,2.55,Returned,Completed
T00728,C0542,P110,CMP-005,STR-001,SES-000728,8/20/2023,4,589.88,2168.87,ORD-00728,Credit Card,SAR,Kuwait,Hawalli,Marketplace,Desktop,WELCOME10,300.59,102.95,6.99,In Transit,Refunded
T00729,C0845,P106,CMP-005,STR-005,SES-000729,7/24/2022,1,1359.23,1388.85,ORD-00729,Bank Transfer,EUR,UAE,Sharjah,Marketplace,Mobile,RAMADAN20,39.03,66.01,2.64,In Transit,Refunded
T00730,C0735,P107,CMP-001,STR-002,SES-000730,8/10/2024,2,203.65,476.13,ORD-00730,Google Pay,AED,KSA,Jeddah,Online,Tablet,VIP15,1.22,20.30,49.75,In Transit,Completed
T00731,C0404,P104,CMP-002,STR-006,SES-000731,8/6/2024,1,1401.43,1339.07,ORD-00731,Google Pay,SAR,Kuwait,Hawalli,Retail,Desktop,VIP15,146.10,62.77,20.97,In Transit,Refunded
T00732,C0919,P105,CMP-004,STR-005,SES-000732,5/1/2024,4,713.54,2705.21,ORD-00732,Google Pay,EUR,KSA,Dammam,Retail,Mobile,VIP15,331.05,126.16,55.94,Packed,Pending
T00733,C0313,P101,CMP-001,STR-001,SES-000733,1/28/2022,6,186.87,1100.85,ORD-00733,Google Pay,GBP,KSA,Riyadh,Marketplace,Tablet,VIP15,127.83,49.67,57.79,Returned,Completed
T00734,C0018,P108,CMP-002,STR-005,SES-000734,1/1/2023,2,1439.28,3006.54,ORD-00734,Cash,GBP,Bahrain,Riffa,Online,Desktop,RAMADAN20,63.59,140.75,50.82,Packed,Completed
T00735,C0892,P104,CMP-006,STR-002,SES-000735,7/5/2023,3,90.49,277.53,ORD-00735,Bank Transfer,EUR,KSA,Jeddah,Marketplace,Desktop,RAMADAN20,13.94,12.88,7.12,Returned,Completed
T00736,C0044,P101,CMP-001,STR-001,SES-000736,12/21/2023,5,152.27,712.83,ORD-00736,Bank Transfer,EGP,Egypt,Cairo,Retail,Tablet,VIP15,112.73,32.43,31.78,Returned,Pending
T00737,C0771,P104,CMP-005,STR-002,SES-000737,2/27/2023,3,774.60,2245.59,ORD-00737,Apple Pay,EUR,USA,Austin,Retail,Tablet,RAMADAN20,201.44,106.12,17.11,Packed,Completed
T00738,C0983,P106,CMP-006,STR-003,SES-000738,12/20/2023,6,800.41,4582.27,ORD-00738,Google Pay,BHD,Qatar,Al Rayyan,Marketplace,Desktop,VIP15,467.16,216.77,30.20,Delivered,Completed
T00739,C0113,P109,CMP-002,STR-006,SES-000739,10/6/2022,2,749.53,1449.18,ORD-00739,Google Pay,QAR,Bahrain,Manama,Marketplace,Tablet,VIP15,149.60,67.47,32.25,Delivered,Completed
T00740,C0684,P104,CMP-006,STR-005,SES-000740,6/29/2022,2,772.17,1502.02,ORD-00740,Google Pay,SAR,Kuwait,Hawalli,Retail,Desktop,WELCOME10,165.61,68.94,54.35,Packed,Completed
T00741,C0974,P107,CMP-006,STR-003,SES-000741,10/24/2023,4,92.75,410.68,ORD-00741,Bank Transfer,GBP,Qatar,Doha,Online,Desktop,NONE,26.15,17.24,48.59,Delivered,Completed
T00742,C0433,P106,CMP-002,STR-004,SES-000742,4/1/2022,3,459.41,1323.83,ORD-00742,Credit Card,EGP,Bahrain,Manama,Marketplace,Tablet,WELCOME10,149.73,61.43,33.90,Delivered,Completed
T00743,C0547,P103,CMP-004,STR-002,SES-000743,9/11/2024,4,487.49,1842.08,ORD-00743,Cash,AED,KSA,Riyadh,Marketplace,Tablet,NONE,248.42,85.08,55.46,In Transit,Completed
T00744,C0518,P107,CMP-005,STR-004,SES-000744,1/22/2022,5,1455.22,7251.42,ORD-00744,Credit Card,SAR,Egypt,Giza,Retail,Tablet,WELCOME10,419.35,342.84,51.83,Packed,Completed
T00745,C0724,P101,CMP-004,STR-003,SES-000745,10/26/2024,4,473.73,1930.45,ORD-00745,Credit Card,BHD,KSA,Dammam,Marketplace,Mobile,WELCOME10,102.62,89.62,48.53,Returned,Completed
T00746,C0116,P105,CMP-005,STR-002,SES-000746,10/24/2024,6,897.82,4823.26,ORD-00746,Bank Transfer,SAR,Egypt,Alexandria,Retail,Desktop,VIP15,798.74,229.41,5.67,Returned,Pending
T00747,C0443,P104,CMP-003,STR-003,SES-000747,7/17/2023,5,1440.10,6538.75,ORD-00747,Apple Pay,EGP,UK,Birmingham,Online,Desktop,WELCOME10,1011.26,309.46,40.05,In Transit,Completed
T00748,C0542,P104,CMP-001,STR-001,SES-000748,2/10/2023,3,813.69,2350.37,ORD-00748,Bank Transfer,KWD,Kuwait,Hawalli,Marketplace,Tablet,WELCOME10,243.08,109.90,42.48,In Transit,Completed
T00749,C0632,P102,CMP-006,STR-001,SES-000749,11/4/2024,5,538.28,2786.27,ORD-00749,Cash,GBP,KSA,Jeddah,Online,Tablet,WELCOME10,93.87,129.88,58.86,Returned,Completed
T00750,C0959,P108,CMP-004,STR-005,SES-000750,3/6/2023,3,94.45,312.64,ORD-00750,Apple Pay,EGP,UK,Birmingham,Retail,Mobile,NONE,24.78,12.93,41.14,Returned,Refunded
T00751,C0089,P108,CMP-004,STR-006,SES-000751,7/12/2022,1,34.98,45.63,ORD-00751,Bank Transfer,GBP,UK,London,Marketplace,Mobile,RAMADAN20,1.49,1.67,10.47,In Transit,Completed
T00752,C0466,P105,CMP-001,STR-004,SES-000752,5/16/2022,5,426.19,2061.21,ORD-00752,Credit Card,AED,Qatar,Doha,Online,Mobile,WELCOME10,168.92,98.10,1.08,Packed,Completed
T00753,C0854,P103,CMP-006,STR-001,SES-000753,7/20/2023,5,893.43,4511.38,ORD-00753,Credit Card,GBP,Kuwait,Kuwait City,Retail,Tablet,WELCOME10,171.05,214.80,0.48,Delivered,Completed
T00754,C0677,P109,CMP-006,STR-001,SES-000754,11/4/2022,4,1157.59,4193.05,ORD-00754,Apple Pay,BHD,Bahrain,Manama,Retail,Desktop,VIP15,652.21,198.91,15.99,In Transit,Refunded
T00755,C0078,P109,CMP-006,STR-006,SES-000755,9/28/2023,4,852.29,3124.42,ORD-00755,Cash,GBP,USA,New York,Online,Desktop,VIP15,454.86,147.72,22.40,Returned,Completed
T00756,C0500,P101,CMP-006,STR-005,SES-000756,8/2/2022,3,785.13,2239.11,ORD-00756,Cash,EGP,UAE,Sharjah,Retail,Tablet,NONE,262.20,104.66,41.26,Packed,Completed
T00757,C0966,P109,CMP-002,STR-006,SES-000757,2/9/2024,3,647.54,1898.49,ORD-00757,Cash,EUR,KSA,Jeddah,Retail,Mobile,WELCOME10,165.09,88.88,32.08,Returned,Refunded
T00758,C0422,P110,CMP-005,STR-001,SES-000758,2/28/2024,6,1272.58,7054.72,ORD-00758,Bank Transfer,BHD,Kuwait,Hawalli,Retail,Mobile,RAMADAN20,966.55,333.45,52.34,Returned,Completed
T00759,C0467,P105,CMP-005,STR-006,SES-000759,5/18/2024,3,1263.81,3752.15,ORD-00759,Google Pay,BHD,UAE,Abu Dhabi,Marketplace,Desktop,RAMADAN20,255.88,176.78,39.82,Packed,Pending
T00760,C0017,P101,CMP-004,STR-003,SES-000760,3/11/2022,6,1227.07,7133.90,ORD-00760,Apple Pay,BHD,UK,Manchester,Online,Mobile,WELCOME10,579.21,339.16,11.53,In Transit,Refunded
T00761,C0791,P105,CMP-006,STR-001,SES-000761,12/26/2022,4,760.67,3004.11,ORD-00761,Bank Transfer,AED,KSA,Jeddah,Marketplace,Mobile,VIP15,228.25,140.72,48.96,In Transit,Refunded
