inventory_snapshot_id,snapshot_date,store_id,product_id,sku,product_name,category,brand,stock_quantity,reserved_quantity,available_quantity,reorder_point,safety_stock,inbound_quantity,outbound_quantity,unit_cost,inventory_value,supplier_name,snapshot_timestamp,stock_status
INV-000690,2025-03-31,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,113,52,61,84,57,50,42,399.09,24344.49,Prime Distribution,2025-03-31T00:00:00+00:00,Out Of Stock
INV-000691,2025-04-01,STR-004,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,135,49,86,85,22,29,3,147.79,12709.94,Alpha Supply,2025-04-01T00:00:00+00:00,Low
INV-000692,2025-04-02,STR-006,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,170,55,115,62,18,55,13,569.33,65472.95,Delta Trade,2025-04-02T00:00:00+00:00,Healthy
INV-000693,2025-04-03,STR-003,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,19,8,11,64,69,65,25,701.67,7718.37,Prime Distribution,2025-04-03T00:00:00+00:00,Out Of Stock
INV-000694,2025-04-04,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,156,4,152,110,31,28,98,795.63,120935.76,Alpha Supply,2025-04-04T00:00:00+00:00,Low
INV-000695,2025-04-05,STR-006,P107,SKU-P107,Webcam 4K,Video,ClearView,18,15,3,29,46,60,71,763.78,2291.34,Delta Trade,2025-04-05T00:00:00+00:00,Out Of Stock
INV-000696,2025-04-06,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,315,54,261,90,43,47,82,405.14,105741.54,Prime Distribution,2025-04-06T00:00:00+00:00,Low
INV-000697,2025-04-07,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,174,19,155,54,53,63,48,453.74,70329.70,Delta Trade,2025-04-07T00:00:00+00:00,Healthy
INV-000698,2025-04-08,STR-002,P109,SKU-P109,Desk Lamp,Office,BrightNest,400,26,374,74,32,61,66,126.60,47348.40,Prime Distribution,2025-04-08T00:00:00+00:00,Out Of Stock
INV-000699,2025-04-09,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,139,46,93,80,47,119,18,575.66,53536.38,Alpha Supply,2025-04-09T00:00:00+00:00,Low
INV-000700,2025-04-10,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,243,45,198,81,39,9,100,403.54,79900.92,Delta Trade,2025-04-10T00:00:00+00:00,Healthy
INV-000701,2025-04-11,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,221,7,214,43,12,25,66,111.97,23961.58,Alpha Supply,2025-04-11T00:00:00+00:00,Healthy
INV-000702,2025-04-12,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,336,60,276,20,35,31,87,266.88,73658.88,Prime Distribution,2025-04-12T00:00:00+00:00,Healthy
INV-000703,2025-04-13,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,199,9,190,113,47,74,44,148.79,28270.10,Delta Trade,2025-04-13T00:00:00+00:00,Out Of Stock
INV-000704,2025-04-14,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,219,29,190,39,16,33,90,307.50,58425.00,Delta Trade,2025-04-14T00:00:00+00:00,Low
INV-000705,2025-04-15,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,247,22,225,77,37,76,65,675.35,151953.75,Alpha Supply,2025-04-15T00:00:00+00:00,Healthy
INV-000706,2025-04-16,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,453,5,448,112,11,91,16,269.84,120888.32,Delta Trade,2025-04-16T00:00:00+00:00,Low
INV-000707,2025-04-17,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,214,0,214,34,54,69,18,431.23,92283.22,Prime Distribution,2025-04-17T00:00:00+00:00,Out Of Stock
INV-000708,2025-04-18,STR-003,P109,SKU-P109,Desk Lamp,Office,BrightNest,141,37,104,65,30,71,60,330.98,34421.92,Alpha Supply,2025-04-18T00:00:00+00:00,Healthy
INV-000709,2025-04-19,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,107,6,101,85,61,78,77,595.48,60143.48,Delta Trade,2025-04-19T00:00:00+00:00,Low
INV-000710,2025-04-20,STR-003,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,118,5,113,62,76,29,30,782.19,88387.47,Prime Distribution,2025-04-20T00:00:00+00:00,Healthy
INV-000711,2025-04-21,STR-004,P109,SKU-P109,Desk Lamp,Office,BrightNest,421,22,399,61,11,2,29,757.52,302250.48,Vertex Global,2025-04-21T00:00:00+00:00,Low
INV-000712,2025-04-22,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,334,3,331,104,36,13,6,84.40,27936.40,Delta Trade,2025-04-22T00:00:00+00:00,Out Of Stock
INV-000713,2025-04-23,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,24,9,15,98,78,87,98,160.80,2412.00,Delta Trade,2025-04-23T00:00:00+00:00,Out Of Stock
INV-000714,2025-04-24,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,251,12,239,73,60,24,14,176.94,42288.66,Alpha Supply,2025-04-24T00:00:00+00:00,Low
INV-000715,2025-04-25,STR-002,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,196,8,188,39,44,14,33,695.37,130729.56,Delta Trade,2025-04-25T00:00:00+00:00,Out Of Stock
INV-000716,2025-04-26,STR-003,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,54,31,23,61,26,105,14,596.73,13724.79,Delta Trade,2025-04-26T00:00:00+00:00,Healthy
INV-000717,2025-04-27,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,275,41,234,66,33,105,97,274.72,64284.48,Prime Distribution,2025-04-27T00:00:00+00:00,Low
INV-000718,2025-04-28,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,370,43,327,66,41,45,72,734.28,240109.56,Delta Trade,2025-04-28T00:00:00+00:00,Low
INV-000719,2025-04-29,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,441,52,389,65,51,34,88,714.74,278033.86,Prime Distribution,2025-04-29T00:00:00+00:00,Low
INV-000720,2025-04-30,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,421,37,384,89,63,22,76,694.81,266807.04,Alpha Supply,2025-04-30T00:00:00+00:00,Out Of Stock
INV-000721,2025-01-01,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,85,33,52,43,76,71,86,794.02,41289.04,Alpha Supply,2025-01-01T00:00:00+00:00,Low
INV-000722,2025-01-02,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,465,27,438,65,26,16,34,293.29,128461.02,Delta Trade,2025-01-02T00:00:00+00:00,Low
INV-000723,2025-01-03,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,41,27,14,90,39,111,57,130.82,1831.48,Vertex Global,2025-01-03T00:00:00+00:00,Out Of Stock
INV-000724,2025-01-04,STR-006,P107,SKU-P107,Webcam 4K,Video,ClearView,45,42,3,43,62,2,66,376.09,1128.27,Vertex Global,2025-01-04T00:00:00+00:00,Out Of Stock
INV-000725,2025-01-05,STR-001,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,144,0,144,75,42,100,95,382.86,55131.84,Delta Trade,2025-01-05T00:00:00+00:00,Low
INV-000726,2025-01-06,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,171,24,147,63,57,84,19,527.70,77571.90,Delta Trade,2025-01-06T00:00:00+00:00,Healthy
INV-000727,2025-01-07,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,59,37,22,97,75,88,55,161.77,3558.94,Vertex Global,2025-01-07T00:00:00+00:00,Out Of Stock
INV-000728,2025-01-08,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,173,23,150,44,75,80,93,631.50,94725.00,Vertex Global,2025-01-08T00:00:00+00:00,Low
INV-000729,2025-01-09,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,178,52,126,79,37,85,30,477.21,60128.46,Prime Distribution,2025-01-09T00:00:00+00:00,Low
INV-000730,2025-01-10,STR-005,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,252,47,205,35,35,55,55,849.26,174098.30,Alpha Supply,2025-01-10T00:00:00+00:00,Out Of Stock
INV-000731,2025-01-11,STR-004,P107,SKU-P107,Webcam 4K,Video,ClearView,389,56,333,100,74,15,42,671.65,223659.45,Prime Distribution,2025-01-11T00:00:00+00:00,Low
INV-000732,2025-01-12,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,455,17,438,27,67,90,64,829.14,363163.32,Delta Trade,2025-01-12T00:00:00+00:00,Out Of Stock
INV-000733,2025-01-13,STR-006,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,21,3,18,110,60,1,55,429.65,7733.70,Vertex Global,2025-01-13T00:00:00+00:00,Out Of Stock
INV-000734,2025-01-14,STR-006,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,337,17,320,41,17,4,45,391.66,125331.20,Alpha Supply,2025-01-14T00:00:00+00:00,Out Of Stock
INV-000735,2025-01-15,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,78,57,21,61,17,68,42,675.25,14180.25,Alpha Supply,2025-01-15T00:00:00+00:00,Low
INV-000736,2025-01-16,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,262,0,262,73,52,44,86,211.60,55439.20,Alpha Supply,2025-01-16T00:00:00+00:00,Healthy
INV-000737,2025-01-17,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,363,1,362,21,38,109,26,37.85,13701.70,Alpha Supply,2025-01-17T00:00:00+00:00,Out Of Stock
INV-000738,2025-01-18,STR-005,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,329,17,312,101,49,95,81,179.00,55848.00,Delta Trade,2025-01-18T00:00:00+00:00,Low
INV-000739,2025-01-19,STR-006,P107,SKU-P107,Webcam 4K,Video,ClearView,389,15,374,73,16,64,75,305.70,114331.80,Prime Distribution,2025-01-19T00:00:00+00:00,Out Of Stock
INV-000740,2025-01-20,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,365,42,323,82,66,97,50,316.27,102155.21,Vertex Global,2025-01-20T00:00:00+00:00,Low
INV-000741,2025-01-21,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,41,5,36,44,16,82,4,510.14,18365.04,Alpha Supply,2025-01-21T00:00:00+00:00,Low
INV-000742,2025-01-22,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,181,33,148,70,12,63,45,107.26,15874.48,Alpha Supply,2025-01-22T00:00:00+00:00,Healthy
INV-000743,2025-01-23,STR-003,P104,SKU-P104,Laptop Stand,Office,ErgoLift,9,0,9,110,75,79,96,854.95,7694.55,Vertex Global,2025-01-23T00:00:00+00:00,Healthy
INV-000744,2025-01-24,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,156,39,117,92,56,73,92,75.34,8814.78,Vertex Global,2025-01-24T00:00:00+00:00,Healthy
INV-000745,2025-01-25,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,236,18,218,60,44,78,45,32.65,7117.70,Vertex Global,2025-01-25T00:00:00+00:00,Out Of Stock
INV-000746,2025-01-26,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,160,58,102,60,76,108,28,653.57,66664.14,Alpha Supply,2025-01-26T00:00:00+00:00,Healthy
INV-000747,2025-01-27,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,56,11,45,104,45,111,84,381.52,17168.40,Alpha Supply,2025-01-27T00:00:00+00:00,Healthy
INV-000748,2025-01-28,STR-005,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,368,12,356,64,51,71,84,881.03,313646.68,Prime Distribution,2025-01-28T00:00:00+00:00,Out Of Stock
INV-000749,2025-01-29,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,348,25,323,23,64,54,98,259.12,83695.76,Prime Distribution,2025-01-29T00:00:00+00:00,Healthy
INV-000750,2025-01-30,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,160,2,158,89,66,19,61,760.84,120212.72,Delta Trade,2025-01-30T00:00:00+00:00,Low
INV-000751,2025-01-31,STR-002,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,281,18,263,52,52,65,9,411.99,108353.37,Vertex Global,2025-01-31T00:00:00+00:00,Out Of Stock
INV-000752,2025-02-01,STR-003,P109,SKU-P109,Desk Lamp,Office,BrightNest,377,56,321,73,58,101,75,120.18,38577.78,Alpha Supply,2025-02-01T00:00:00+00:00,Low
INV-000753,2025-02-02,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,358,48,310,29,18,63,37,172.69,53533.90,Vertex Global,2025-02-02T00:00:00+00:00,Healthy
INV-000754,2025-02-03,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,447,58,389,25,71,0,86,520.08,202311.12,Alpha Supply,2025-02-03T00:00:00+00:00,Out Of Stock
INV-000755,2025-02-04,STR-006,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,78,40,38,119,37,5,97,153.25,5823.50,Vertex Global,2025-02-04T00:00:00+00:00,Out Of Stock
INV-000756,2025-02-05,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,20,19,1,49,12,88,51,88.15,88.15,Delta Trade,2025-02-05T00:00:00+00:00,Out Of Stock
INV-000757,2025-02-06,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,280,37,243,91,39,71,15,768.04,186633.72,Delta Trade,2025-02-06T00:00:00+00:00,Out Of Stock
INV-000758,2025-02-07,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,420,3,417,37,63,104,59,468.49,195360.33,Delta Trade,2025-02-07T00:00:00+00:00,Healthy
INV-000759,2025-02-08,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,87,50,37,95,22,108,33,709.13,26237.81,Alpha Supply,2025-02-08T00:00:00+00:00,Out Of Stock
INV-000760,2025-02-09,STR-001,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,65,54,11,73,38,44,75,627.07,6897.77,Delta Trade,2025-02-09T00:00:00+00:00,Out Of Stock
INV-000761,2025-02-10,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,108,47,61,22,57,38,23,581.90,35495.90,Vertex Global,2025-02-10T00:00:00+00:00,Out Of Stock
INV-000762,2025-02-11,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,444,6,438,35,15,9,78,485.92,212832.96,Delta Trade,2025-02-11T00:00:00+00:00,Healthy
INV-000763,2025-02-12,STR-006,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,76,49,27,52,18,57,2,194.13,5241.51,Vertex Global,2025-02-12T00:00:00+00:00,Low
INV-000764,2025-02-13,STR-001,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,107,32,75,65,55,90,0,454.57,34092.75,Vertex Global,2025-02-13T00:00:00+00:00,Out Of Stock
INV-000765,2025-02-14,STR-001,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,390,40,350,66,50,99,97,857.69,300191.50,Prime Distribution,2025-02-14T00:00:00+00:00,Low
INV-000766,2025-02-15,STR-003,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,73,25,48,80,31,36,50,338.13,16230.24,Delta Trade,2025-02-15T00:00:00+00:00,Healthy
INV-000767,2025-02-16,STR-006,P104,SKU-P104,Laptop Stand,Office,ErgoLift,448,17,431,75,29,13,78,101.94,43936.14,Vertex Global,2025-02-16T00:00:00+00:00,Low
INV-000768,2025-02-17,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,190,55,135,109,18,62,96,312.32,42163.20,Vertex Global,2025-02-17T00:00:00+00:00,Out Of Stock
INV-000769,2025-02-18,STR-001,P109,SKU-P109,Desk Lamp,Office,BrightNest,50,3,47,101,39,20,51,129.60,6091.20,Delta Trade,2025-02-18T00:00:00+00:00,Healthy
INV-000770,2025-02-19,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,42,37,5,21,26,94,31,823.75,4118.75,Alpha Supply,2025-02-19T00:00:00+00:00,Low
INV-000771,2025-02-20,STR-005,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,198,54,144,97,50,37,57,198.38,28566.72,Alpha Supply,2025-02-20T00:00:00+00:00,Healthy
INV-000772,2025-02-21,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,382,56,326,80,43,87,12,670.71,218651.46,Vertex Global,2025-02-21T00:00:00+00:00,Healthy
INV-000773,2025-02-22,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,238,2,236,50,13,98,59,153.77,36289.72,Vertex Global,2025-02-22T00:00:00+00:00,Low
INV-000774,2025-02-23,STR-004,P107,SKU-P107,Webcam 4K,Video,ClearView,80,39,41,96,69,65,9,534.78,21925.98,Delta Trade,2025-02-23T00:00:00+00:00,Low
INV-000775,2025-02-24,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,98,17,81,75,53,81,11,871.15,70563.15,Alpha Supply,2025-02-24T00:00:00+00:00,Healthy
INV-000776,2025-02-25,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,84,38,46,64,25,10,77,205.66,9460.36,Delta Trade,2025-02-25T00:00:00+00:00,Low
INV-000777,2025-02-26,STR-001,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,271,4,267,85,43,7,74,698.33,186454.11,Vertex Global,2025-02-26T00:00:00+00:00,Low
INV-000778,2025-02-27,STR-003,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,155,40,115,74,55,106,67,510.22,58675.30,Delta Trade,2025-02-27T00:00:00+00:00,Healthy
INV-000779,2025-02-28,STR-003,P104,SKU-P104,Laptop Stand,Office,ErgoLift,29,9,20,36,54,5,49,789.27,15785.40,Delta Trade,2025-02-28T00:00:00+00:00,Out Of Stock
INV-000780,2025-03-01,STR-003,P107,SKU-P107,Webcam 4K,Video,ClearView,303,58,245,40,46,10,1,188.35,46145.75,Alpha Supply,2025-03-01T00:00:00+00:00,Low
INV-000781,2025-03-02,STR-003,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,232,39,193,86,19,91,90,523.58,101050.94,Vertex Global,2025-03-02T00:00:00+00:00,Out Of Stock
INV-000782,2025-03-03,STR-001,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,83,1,82,41,22,67,26,470.42,38574.44,Alpha Supply,2025-03-03T00:00:00+00:00,Low
INV-000783,2025-03-04,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,253,0,253,118,56,112,15,764.24,193352.72,Vertex Global,2025-03-04T00:00:00+00:00,Healthy
INV-000784,2025-03-05,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,344,40,304,98,37,86,65,256.16,77872.64,Prime Distribution,2025-03-05T00:00:00+00:00,Healthy
INV-000785,2025-03-06,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,339,26,313,92,70,82,92,882.44,276203.72,Delta Trade,2025-03-06T00:00:00+00:00,Healthy
INV-000786,2025-03-07,STR-001,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,328,4,324,99,47,12,12,820.11,265715.64,Alpha Supply,2025-03-07T00:00:00+00:00,Out Of Stock
INV-000787,2025-03-08,STR-003,P107,SKU-P107,Webcam 4K,Video,ClearView,242,38,204,62,74,115,95,824.56,168210.24,Prime Distribution,2025-03-08T00:00:00+00:00,Low
INV-000788,2025-03-09,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,30,15,15,59,16,79,49,119.72,1795.80,Vertex Global,2025-03-09T00:00:00+00:00,Healthy
INV-000789,2025-03-10,STR-006,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,417,5,412,55,17,53,91,200.74,82704.88,Alpha Supply,2025-03-10T00:00:00+00:00,Low
INV-000790,2025-03-11,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,110,56,54,48,70,12,29,544.87,29422.98,Delta Trade,2025-03-11T00:00:00+00:00,Low
INV-000791,2025-03-12,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,497,36,461,88,74,69,37,246.84,113793.24,Delta Trade,2025-03-12T00:00:00+00:00,Low
INV-000792,2025-03-13,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,157,41,116,35,27,34,67,315.93,36647.88,Vertex Global,2025-03-13T00:00:00+00:00,Healthy
INV-000793,2025-03-14,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,317,48,269,107,63,102,13,722.90,194460.10,Vertex Global,2025-03-14T00:00:00+00:00,Out Of Stock
INV-000794,2025-03-15,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,430,59,371,56,65,96,59,580.36,215313.56,Vertex Global,2025-03-15T00:00:00+00:00,Out Of Stock
INV-000795,2025-03-16,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,58,49,9,95,20,94,35,812.46,7312.14,Delta Trade,2025-03-16T00:00:00+00:00,Healthy
INV-000796,2025-03-17,STR-004,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,290,40,250,41,60,34,59,834.10,208525.00,Delta Trade,2025-03-17T00:00:00+00:00,Healthy
INV-000797,2025-03-18,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,34,21,13,31,55,59,59,702.68,9134.84,Prime Distribution,2025-03-18T00:00:00+00:00,Low
INV-000798,2025-03-19,STR-002,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,167,41,126,120,40,13,28,352.73,44443.98,Alpha Supply,2025-03-19T00:00:00+00:00,Healthy
INV-000799,2025-03-20,STR-004,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,349,18,331,92,65,95,47,798.49,264300.19,Prime Distribution,2025-03-20T00:00:00+00:00,Out Of Stock
INV-000800,2025-03-21,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,324,15,309,24,20,37,83,448.97,138731.73,Vertex Global,2025-03-21T00:00:00+00:00,Out Of Stock
INV-000801,2025-03-22,STR-002,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,293,6,287,115,58,6,100,793.87,227840.69,Prime Distribution,2025-03-22T00:00:00+00:00,Low
INV-000802,2025-03-23,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,259,39,220,92,14,106,2,360.46,79301.20,Vertex Global,2025-03-23T00:00:00+00:00,Low
INV-000803,2025-03-24,STR-002,P107,SKU-P107,Webcam 4K,Video,ClearView,145,13,132,98,69,7,32,256.54,33863.28,Prime Distribution,2025-03-24T00:00:00+00:00,Out Of Stock
INV-000804,2025-03-25,STR-005,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,475,57,418,32,50,58,82,740.20,309403.60,Prime Distribution,2025-03-25T00:00:00+00:00,Low
INV-000805,2025-03-26,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,249,50,199,114,21,84,0,30.60,6089.40,Delta Trade,2025-03-26T00:00:00+00:00,Out Of Stock
INV-000806,2025-03-27,STR-005,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,11,2,9,91,20,38,25,76.16,685.44,Alpha Supply,2025-03-27T00:00:00+00:00,Healthy
INV-000807,2025-03-28,STR-005,P109,SKU-P109,Desk Lamp,Office,BrightNest,495,10,485,47,37,93,82,337.90,163881.50,Vertex Global,2025-03-28T00:00:00+00:00,Healthy
INV-000808,2025-03-29,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,468,55,413,77,11,110,78,665.23,274739.99,Delta Trade,2025-03-29T00:00:00+00:00,Out Of Stock
INV-000809,2025-03-30,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,94,42,52,92,52,29,49,308.48,16040.96,Prime Distribution,2025-03-30T00:00:00+00:00,Low
INV-000810,2025-03-31,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,293,54,239,105,65,61,8,261.54,62508.06,Vertex Global,2025-03-31T00:00:00+00:00,Low
INV-000811,2025-04-01,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,497,19,478,118,30,43,20,473.73,226442.94,Vertex Global,2025-04-01T00:00:00+00:00,Healthy
INV-000812,2025-04-02,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,441,13,428,86,15,80,92,366.58,156896.24,Delta Trade,2025-04-02T00:00:00+00:00,Healthy
INV-000813,2025-04-03,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,185,22,163,77,28,68,58,530.06,86399.78,Prime Distribution,2025-04-03T00:00:00+00:00,Healthy
INV-000814,2025-04-04,STR-003,P107,SKU-P107,Webcam 4K,Video,ClearView,298,54,244,109,71,116,24,729.45,177985.80,Vertex Global,2025-04-04T00:00:00+00:00,Low
INV-000815,2025-04-05,STR-005,P107,SKU-P107,Webcam 4K,Video,ClearView,125,37,88,101,14,108,90,459.80,40462.40,Vertex Global,2025-04-05T00:00:00+00:00,Low
INV-000816,2025-04-06,STR-002,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,92,32,60,50,19,47,67,206.39,12383.40,Delta Trade,2025-04-06T00:00:00+00:00,Low
INV-000817,2025-04-07,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,357,59,298,45,72,50,5,434.22,129397.56,Prime Distribution,2025-04-07T00:00:00+00:00,Healthy
INV-000818,2025-04-08,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,199,4,195,119,59,31,82,482.67,94120.65,Vertex Global,2025-04-08T00:00:00+00:00,Out Of Stock
INV-000819,2025-04-09,STR-001,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,386,58,328,20,73,23,65,478.86,157066.08,Delta Trade,2025-04-09T00:00:00+00:00,Healthy
INV-000820,2025-04-10,STR-005,P104,SKU-P104,Laptop Stand,Office,ErgoLift,460,60,400,26,47,111,90,61.25,24500.00,Prime Distribution,2025-04-10T00:00:00+00:00,Out Of Stock
INV-000821,2025-04-11,STR-003,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,216,60,156,67,30,14,19,215.88,33677.28,Delta Trade,2025-04-11T00:00:00+00:00,Out Of Stock
INV-000822,2025-04-12,STR-002,P104,SKU-P104,Laptop Stand,Office,ErgoLift,436,50,386,115,67,85,41,450.79,174004.94,Vertex Global,2025-04-12T00:00:00+00:00,Low
INV-000823,2025-04-13,STR-003,P109,SKU-P109,Desk Lamp,Office,BrightNest,82,22,60,54,31,83,82,416.12,24967.20,Delta Trade,2025-04-13T00:00:00+00:00,Low
INV-000824,2025-04-14,STR-004,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,15,8,7,55,52,119,30,519.45,3636.15,Delta Trade,2025-04-14T00:00:00+00:00,Healthy
INV-000825,2025-04-15,STR-002,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,324,23,301,88,70,13,73,261.24,78633.24,Prime Distribution,2025-04-15T00:00:00+00:00,Out Of Stock
INV-000826,2025-04-16,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,315,22,293,106,76,119,3,230.51,67539.43,Vertex Global,2025-04-16T00:00:00+00:00,Low
INV-000827,2025-04-17,STR-002,P104,SKU-P104,Laptop Stand,Office,ErgoLift,217,25,192,112,19,45,66,875.70,168134.40,Delta Trade,2025-04-17T00:00:00+00:00,Healthy
